hex_id,cate,se,adj_cate,t_stat,sig_95
1,-0.01956773155647212,0.015663940142674554,-0.025262890180770266,-1.2492215482337135,FALSE
2,-0.015268895630332142,0.014275268717496174,-0.019712884571085592,-1.069604778200648,FALSE
3,-0.019056486049467213,0.0156758651856712,-0.02460284744349113,-1.2156576893048383,FALSE
4,-0.018267860603156237,0.012771090611953874,-0.023584693755802917,-1.4304072501104432,FALSE
5,-0.014431790809324038,0.024152826399332188,-0.01863214166014115,-0.5975197507204817,FALSE
6,-0.009542033125169403,0.01873396616913731,-0.012319227410021127,-0.5093439925651797,FALSE
7,-0.019365586848083406,0.01545507913829206,-0.02500191156125528,-1.2530241142604395,FALSE
8,-0.02084407573458369,0.010847324591710545,-0.02691071239825327,-1.9215867985099844,FALSE
9,-0.018705097564117455,0.01300290027703695,-0.024149187871835672,-1.4385327246683999,FALSE
10,-0.0036818784561398043,0.02986684685129269,-0.004753483602734663,-0.12327643672838688,FALSE
11,-0.0014352014644566432,0.034756326487404586,-0.0018529146763492138,-0.04129324383509715,FALSE
12,-0.00968763462573168,0.031585204387375033,-0.012507206006735041,-0.3067143244323579,FALSE
13,-0.016736886288790886,0.01491702174454994,-0.02160813168667542,-1.1219991882699942,FALSE
14,-0.01858994648286609,0.013483388090388279,-0.024000522242840574,-1.378729615898103,FALSE
15,-0.016604209096623197,0.014632065202729274,-0.02143683899873395,-1.13478233363299,FALSE
16,0.02323070449748976,0.030059321699188107,0.02999196584684841,0.7728286329933125,FALSE
17,0.004547488463656529,0.030250986044860897,0.0058710280915355555,0.15032529706346764,FALSE
18,-0.012799253931237896,0.03759650631153992,-0.01652445739698973,-0.34043732215908784,FALSE
19,-0.008008089502966295,0.02664120530685927,-0.010338831820508213,-0.3005903603357039,FALSE
20,-0.01795545058914246,0.014433875498113525,-0.023181357280513192,-1.2439798716213948,FALSE
21,-0.018355799625713504,0.011537523290319318,-0.02369822729764741,-1.5909653366520295,FALSE
22,-0.0032781251969459476,0.02431684909423517,-0.00423221856914068,-0.13480879797551967,FALSE
23,0.15963492388180586,0.03555546502551544,0.20609642662988195,4.489743665769751,TRUE
24,0.032172600905397294,0.03194879026929427,0.04153638765725879,1.0070052929771844,FALSE
25,-0.00638108190833381,0.02027492089987192,-0.008238286130382744,-0.3147278324708098,FALSE
26,-0.01445728667954534,0.018171961731921288,-0.018665058064763988,-0.7955820561821532,FALSE
27,-0.017380983603772753,0.014087023256551544,-0.022439692549372045,-1.2338294107443362,FALSE
28,0.041581966315811986,0.04693211813566927,0.05368433461513811,0.8860023363021609,FALSE
29,0.1631156024752701,0.04173574693937578,0.21059015145472815,3.9082947937222117,TRUE
30,0.057206975567023824,0.05826192869332066,0.07385697913694649,0.9818929247631004,FALSE
31,0.02302174334332623,0.04819598501766911,0.0297221868653428,0.47766931902909,FALSE
32,-0.020332899723257133,0.013125398032546007,-0.026250759383264384,-1.5491263329949503,FALSE
33,-0.016645151475977858,0.014314853513502538,-0.02148969759557187,-1.162788809559054,FALSE
34,-0.016572456803774352,0.0211112922229751,-0.02139584524915633,-0.785004377218501,FALSE
35,0.06739980152563259,0.11236339473663237,0.08701641164862503,0.599837711236924,FALSE
36,0.07072896255831834,0.07240233872567398,0.09131451995617804,0.9768878161008596,FALSE
37,0.0857287372723426,0.10607833518819622,0.1106799563759839,0.8081644298079256,FALSE
38,-1.5944073846206146e-5,0.02816549986667221,-2.0584572383791285e-5,-5.660852433537854e-4,FALSE
39,-0.019266806361288594,0.01256302770181492,-0.02487438116343178,-1.533611707192623,FALSE
40,-0.020552639969302247,0.014572281833588796,-0.026534454695013334,-1.4103927033533523,FALSE
41,-0.008613498942455985,0.018677886304256975,-0.01112044476016299,-0.46116026204168714,FALSE
42,0.0019969535318425853,0.033512941745148045,0.0025781638318905886,0.059587533288739156,FALSE
43,0.11899815483885558,0.18473756339035624,0.15363238752189326,0.6441470411050554,FALSE
44,0.16670489474177025,0.03871909687630129,0.21522410179759707,4.305495432250253,TRUE
45,0.16404454270727026,0.04113747407507672,0.21178945833390275,3.9877154928833414,TRUE
46,0.023700734759481763,0.07288536929064804,0.030598797704494942,0.3251782215024438,FALSE
47,-0.013191392660167797,0.01735526614129464,-0.017030727508882505,-0.7600801135962163,FALSE
48,-0.021181031890152007,0.014163701457556434,-0.027345739132409456,-1.4954446726813617,FALSE
49,-0.02041668195250026,0.011462083794218586,-0.02635892630339822,-1.7812364940830678,FALSE
50,-0.0161991490590873,0.015946123565830295,-0.02091388685094125,-1.0158675236782433,FALSE
51,-0.017750425597448813,0.014006999578398597,-0.022916660075601017,-1.2672539538605596,FALSE
52,0.043519379131533024,0.06380245766615016,0.05618562849568447,0.6820956546729054,FALSE
53,0.006103142961088055,0.06169067949424762,0.007879453473620034,0.09893136225962863,FALSE
54,0.09005929175361925,0.09376607605520354,0.11627091217822401,0.9604677463584808,FALSE
55,0.16165058001412616,0.04710135549492191,0.20869873642578476,3.4319729934641487,TRUE
56,0.02641489650032459,0.05636070869927807,0.0341029121080412,0.46867573367939114,FALSE
57,-0.019825123580987102,0.013129379075582212,-0.025595195764070103,-1.5099818100200577,FALSE
58,-0.01936932532578985,0.014610480950221383,-0.025006738117234372,-1.325714423213177,FALSE
59,-0.02168408479610208,0.01433154802717378,-0.02799520482450858,-1.5130315828399898,FALSE
60,-0.0220007814344791,0.010111081452143202,-0.028404075539688208,-2.175907843153186,TRUE
61,-0.016779652438042247,0.013462346577001006,-0.021663344858875458,-1.2464136428272101,FALSE
62,-0.014866211101797594,0.020243866955290474,-0.019192999320590175,-0.7343562934211292,FALSE
63,-0.017072590376656156,0.013271057231684922,-0.022041541940720475,-1.286452923727508,FALSE
64,-0.003701892552291991,0.03271277507447741,-0.004779322771250486,-0.11316351314933892,FALSE
65,-0.013036741740410007,0.022895847327385213,-0.01683106567322614,-0.5693932857779432,FALSE
66,0.01402124324941072,0.06732165194799798,0.018102104854896706,0.20827241821459322,FALSE
67,-0.014917746380483553,0.04195484308503728,-0.019259533864061474,-0.3555667304069551,FALSE
68,-0.009625983631840423,0.04012802104843097,-0.012427611584473303,-0.23988184267105306,FALSE
69,0.02929685845008666,0.07296965512333574,0.037823664717094474,0.4014937222954958,FALSE
70,0.08544664067633333,0.08180103224361353,0.11031575599308391,1.0445667778599996,FALSE
71,0.14998531729628575,0.10773142734930007,0.19363831666684939,1.3922150758291258,FALSE
72,-0.02579239546989431,0.030924673908953537,-0.033299233095796424,-0.8340393675881804,FALSE
73,-0.02076563559421629,0.012697283209622913,-0.02680944237386915,-1.6354392708574539,FALSE
74,-0.015892880817711834,0.04350796076769312,-0.020518479701911403,-0.36528673229642855,FALSE
75,-0.022324424275301614,0.013209940355476004,-0.02882191413901156,-1.6899716179299267,FALSE
76,-0.022696638725961883,0.010084013103582933,-0.029302461041629712,-2.250754584789024,TRUE
77,0.07135017505384966,0.06306652782812511,0.09211653540739366,1.1313477610230889,FALSE
