hex_id,cate,se,adj_cate,t_stat,sig_95
1,0.0035285102197433866,0.01800736469271292,-0.001892342944555226,0.19594817342546944,FALSE
2,0.003060429578672367,0.016930653286234013,-0.0016413109102260042,0.1807626396295495,FALSE
3,0.0019395572817341546,0.01822336993606341,-0.0010401861718051834,0.10643241554877503,FALSE
4,1.0642991247021952e-4,0.017727558308988235,-5.70784499434714e-5,0.006003641935068823,FALSE
5,-0.004856577493155443,0.02795555765531126,0.0026045865199525423,-0.17372493702456135,FALSE
6,-0.004321221803028981,0.02367368110118772,0.0023174748212617616,-0.18253273686330865,FALSE
7,0.0038207610669596607,0.017900294731786795,-0.0020490773152467253,0.21344682443551447,FALSE
8,0.005521160627878804,0.010726838567099798,-0.0029610030038916507,0.5147052967509655,FALSE
9,0.0020894247519424865,0.016897979626945385,-0.0011205602198326545,0.12364938282980921,FALSE
10,-0.01494715984237251,0.06976232722335145,0.008016174166249087,-0.21425833164248667,FALSE
11,-0.01899079732054823,0.04566625218928495,0.010184780284873678,-0.41586065004485295,FALSE
12,-0.008542470742035244,0.03107499506286929,0.0045813341129944275,-0.274898538994216,FALSE
13,-0.0012794535802325166,0.01925630616614189,6.861720116018277e-4,-0.06644335467007494,FALSE
14,0.003459382696884334,0.017801837168675193,-0.0018552697969630896,0.1943272856675489,FALSE
15,0.0025680307659952076,0.01484186361718448,-0.0013772370203834073,0.17302616654028832,FALSE
16,-0.004409145121381897,0.08078708430852292,0.002364628169498096,-0.054577351802220425,FALSE
17,-0.008274335357896605,0.047253490254016706,0.004437532885065078,-0.1751052739896448,FALSE
18,-0.023137669136273627,0.046453344150353064,0.012408751063973072,-0.4980840359175255,FALSE
19,-0.017636333646676713,0.03278697318831794,0.009458380298112828,-0.5379067334266943,FALSE
20,9.968520672333783e-4,0.01996442170030601,-5.346125868190241e-4,0.04993142712559005,FALSE
21,0.00527433065940843,0.01672877547871143,-0.002828627887978377,0.31528492124963925,FALSE
22,-0.013418653568123164,0.05355329888305754,0.0071964349891879805,-0.25056633014195834,FALSE
23,-0.020630878901963703,0.07318370086470104,0.011064357391302538,-0.2819053786321248,FALSE
24,-0.0010509391190759525,0.07587690764362089,5.636195173851857e-4,-0.013850579204044656,FALSE
25,-0.020049973851343043,0.056080496651603716,0.010752817532965824,-0.3575213318081355,FALSE
26,-0.003827819768356379,0.021582385452111573,0.0020528629026345872,-0.17735851196105265,FALSE
27,0.002612119017218968,0.01489188342771487,-0.0014008815859210774,0.17540555094311483,FALSE
28,0.003635759457191137,0.04020246662673682,-0.0019498607991607138,0.09043622847691539,FALSE
29,-0.02250357397341413,0.11620849046180166,0.012068685304520339,-0.19364827719547026,FALSE
30,-0.019183982267282178,0.08303115675996776,0.010288385531331727,-0.231045585968898,FALSE
31,-0.015046491249743402,0.11216637287819466,0.008069445682046117,-0.13414440409946132,FALSE
32,0.0011931110049578102,0.01933981500705504,-6.398664171836536e-4,0.061691955405083806,FALSE
33,0.0026575676862494986,0.017747720190200805,-0.0014252557446518986,0.14974135594704965,FALSE
34,-0.003934203831887458,0.02056564512777957,0.002109916763754137,-0.19129980155950624,FALSE
35,-0.02880321714514216,0.11524954590106733,0.015447189139519013,-0.24992043933836805,FALSE
36,-0.009348021842444664,0.12085901554349644,0.005013351833336846,-0.07734649997277503,FALSE
37,-0.031553622269455954,0.0946330443942118,0.016922233678866347,-0.3334313343868912,FALSE
38,-0.038413289700351794,0.04572683678278404,0.020601078986503023,-0.8400600698190922,FALSE
39,0.0024978257459462895,0.015713355621326756,-0.0013395860101585906,0.15896195606724173,FALSE
40,0.002883226663989729,0.015137048110632876,-0.0015462768407544134,0.19047482989529735,FALSE
41,0.0031508945370255638,0.01613038291501277,-0.0016898273420932767,0.19533910345630934,FALSE
42,-0.013143954953106187,0.054814427122473135,0.007049113895118917,-0.23979006336668165,FALSE
43,-0.033078833051341336,0.16606990000920693,0.017740205480651368,-0.19918620442059304,FALSE
44,-0.020143249108674176,0.08079630381237836,0.0108028411304956,-0.24930904209987065,FALSE
45,-0.009920417620724912,0.08723282025549726,0.00532032816189077,-0.11372345398978137,FALSE
46,-0.03390526354779856,0.04115839788464476,0.018183420838335622,-0.8237751052124365,FALSE
47,8.1945427481222e-4,0.014785596733086279,-4.3947400425534225e-4,0.0554224688800349,FALSE
48,0.0014201098483811595,0.017530588229080227,-7.616060843584342e-4,0.08100754120876799,FALSE
49,0.0038500328232246145,0.014530696884713841,-0.002064775782303101,0.2649585807047433,FALSE
50,0.004902139491739339,0.011123118879151846,-0.002629021457416417,0.440716272566992,FALSE
51,0.004409613613850744,0.0108167803244627,-0.0023648794223960013,0.4076641552827119,FALSE
52,-0.0803098288913474,0.20728428759916856,0.04307022755117061,-0.3874380920113191,FALSE
53,-0.01803454446977987,0.04171780785107902,0.0096719410913701,-0.43229846913716513,FALSE
54,-0.013651589014050699,0.11232278390262766,0.0073213584611879715,-0.12153891258504798,FALSE
55,-0.007306566558196863,0.10966771891146392,0.003918517678640177,-0.06662458771569366,FALSE
56,-0.03350274177962518,0.08214621521423916,0.017967548081677377,-0.4078427921755041,FALSE
57,0.001418884695042731,0.014740894926640739,-7.609490336113509e-4,0.09625499008736756,FALSE
58,0.0011299300068135308,0.01625901006669926,-6.059823957064595e-4,0.06949562133107884,FALSE
59,9.647835133391802e-4,0.016620865154673103,-5.174141948845979e-4,0.05804652792504744,FALSE
60,0.0047366163193327615,0.0099654153868378,-0.002540251243372155,0.475305457471329,FALSE
61,0.005791100576212018,0.018894454259717988,-0.00310577202108869,0.30649737201239774,FALSE
62,0.005757865603288991,0.021904439302788934,-0.0030879480776659194,0.26286295319852737,FALSE
63,0.00494949090207463,0.03102595192211141,-0.0026544160578801912,0.15952744703853078,FALSE
64,-0.0030984595245200737,0.04039567667236762,0.0016617064015877832,-0.07670275088223867,FALSE
65,-0.009775999553652643,0.033432249806890794,0.005242876633265075,-0.29241225493707845,FALSE
66,-0.01276680266061434,0.0325693769700415,0.0068468468092178075,-0.39198793002266236,FALSE
67,0.005014856568357833,0.021238615074193126,-0.002689471718684304,0.23611975408186317,FALSE
68,-0.007389738603421837,0.032349133187320446,0.003963122915174578,-0.22843698965999856,FALSE
69,-0.02244728076182076,0.04244269510763781,0.012038495208658063,-0.5288844335849266,FALSE
70,0.009034731041322894,0.12338226098044885,-0.004845333717991851,0.07322552666427905,FALSE
71,-0.02081319923278214,0.13939980677579816,0.01116213593527352,-0.1493057968599395,FALSE
72,-0.00820076495315978,0.02954004040582533,0.004398077016253132,-0.27761522464074145,FALSE
73,0.002299740292935278,0.014714825981525953,-0.0012333526181375028,0.1562872911866261,FALSE
74,-0.022064727424447563,0.06317525422492531,0.011833331537927113,-0.3492621865183107,FALSE
75,0.0030269486057502284,0.014860997037091933,-0.001623355036800573,0.20368408648458727,FALSE
76,0.005195943135743093,0.008011656938265936,-0.002786588594307281,0.6485478816405381,FALSE
77,0.021299311984412105,0.04433897861443711,-0.011422838605385722,0.48037443915040673,FALSE
78,0.013812744832314268,0.0339299668972356,-0.007407786459598946,0.40709573558233103,FALSE
79,0.011721098089008222,0.016339332891783968,-0.00628603458396318,0.717354751668107,FALSE
80,0.002363069364831046,0.02948492113335583,-0.001267316051689894,0.08014501222992056,FALSE
81,-0.013888186803796719,0.04349052492181253,0.007448246051202038,-0.31933821973326293,FALSE
82,-0.0039035806426343167,0.0556811935778969,0.0020934935220702357,-0.07010590814963914,FALSE
83,-0.012993911866137445,0.03445060123250013,0.00696864566367782,-0.3771751842135981,FALSE
84,0.005706546229045711,0.011181849943834655,-0.0030604254548817,0.5103400830550524,FALSE
85,0.00847249539933432,0.014448245687746917,-0.004543806278920999,0.586403054214365,FALSE
86,0.005992957215941461,0.030915858095557726,-0.0032140279036609724,0.19384735165421735,FALSE
87,-0.0040712690473911385,0.028485910153851265,0.0021834249520118983,-0.14292220348243664,FALSE
88,-0.06550389987373711,0.19546630625636546,0.03512979559286444,-0.3351160674608796,FALSE
89,-0.01739772967972846,0.11141220167027394,0.009330416793608583,-0.15615641212456513,FALSE
90,-0.006908217552770438,0.11347052413934205,0.0037048827780888304,-0.06088116367812959,FALSE
91,0.017795761567955645,0.15958350632210155,-0.009543881623944112,0.11151378972734738,FALSE
92,0.0025706276724492883,0.016336654008940996,-0.0013786297434591553,0.15735337670996719,FALSE
93,0.0022212706605832283,0.014748759357548425,-0.0011912692895099206,0.15060728883927316,FALSE
94,0.001055851502858634,0.01877695072410109,-5.662540328642938e-4,0.05623125492380398,FALSE
95,-0.011103213620552378,0.027429068618346576,0.005954662633305289,-0.40479732560535187,FALSE
96,0.00471742254583299,0.010876981203796163,-0.002529957606794754,0.43370696863818864,FALSE
97,0.021342346360269156,0.0802344578559106,-0.011445917976693977,0.2659997578421593,FALSE
98,0.027122575592471186,0.0665928315292529,-0.014545859687012976,0.407289718271805,FALSE
99,0.012176533098405244,0.050984283362012675,-0.006530284755583365,0.23882915077860492,FALSE
100,0.003546484584579909,0.03236890683071677,-0.0019019826112595861,0.10956454609750492,FALSE
101,-0.0026103922670343014,0.035610940042307575,0.0013999555283711574,-0.07330309910193399,FALSE
102,-0.006677308493211304,0.0321237076113472,0.0035810460587715237,-0.20786232317880543,FALSE
103,-0.01581613490648105,0.038322829217763366,0.008482206210696392,-0.4127079140375671,FALSE
104,-0.023536129801912904,0.03976892181122639,0.012622445847988774,-0.5918221749544358,FALSE
105,0.004736342919223437,0.011332272851384866,-0.002540104618667761,0.41795171907148615,FALSE
106,0.0019720168598362144,0.02337208302300915,-0.0010575942703451783,0.08437488682094874,FALSE
107,-0.046595294195872494,0.1661011170620298,0.02498909475383266,-0.28052366546380103,FALSE
108,-0.031321273485573085,0.15358784204195494,0.01679762483420535,-0.2039306827230321,FALSE
109,-0.06956986810463651,0.15671811738803806,0.03731037771261462,-0.44391720155991754,FALSE
110,-0.013395501595485035,0.09361763387954988,0.0071840185671441514,-0.14308737617444942,FALSE
111,-0.03288109596115574,0.12616407019253578,0.017634158915901213,-0.2606217119579032,FALSE
112,0.08597755577114466,0.19154961938266996,-0.04610983415699486,0.4488526578556245,FALSE
113,0.0015367988942466126,0.017236693983617067,-8.241865160133636e-4,0.08915856461263925,FALSE
114,4.104971396819733e-4,0.01915030286882189,-2.201499549840546e-4,0.021435542951662296,FALSE
115,-0.04316017657066514,0.09275589550884256,0.02314683833484709,-0.46530925429479164,FALSE
116,0.004098680773772941,0.01347137182240786,-0.0021981258835059993,0.3042511800435441,FALSE
117,0.005073985237397139,0.008737451209899197,-0.0027211824727162446,0.5807168607303361,FALSE
118,0.028290059736541407,0.03284659765634426,-0.015171982397540949,0.8612782374760581,FALSE
119,0.010897055255858552,0.14794282682945792,-0.0058440997320824105,0.07365720589089599,FALSE
