hex_id,cate,se,adj_cate,t_stat,sig_95
1,-0.004128234838655047,0.027288759047312042,0.06471929976118793,-0.15127968375174908,FALSE
2,-0.0046381892691805746,0.026357085879966505,0.07271397422706205,-0.1759750410308436,FALSE
3,-0.0038606488283427606,0.028363106779746843,0.06052429150944243,-0.1361151603850225,FALSE
4,-0.0038699547688824483,0.028438886035923278,0.060670182908281564,-0.13607968905652704,FALSE
5,-0.001263509803680928,0.04606075029807928,0.019808337687074743,-0.027431376942498826,FALSE
6,8.516985026120177e-4,0.042848263609044444,-0.013352275936574445,0.019877083243864297,FALSE
7,-0.0042259527430447705,0.02671975056844414,0.06625124612407798,-0.15815839044678787,FALSE
8,-0.007936089914914601,0.02030870484087195,0.12441593131422535,-0.3907728226441577,FALSE
9,-0.0036383776976804923,0.02824878095836112,0.0570396951878155,-0.12879768875844533,FALSE
10,0.0038346779348895116,0.048999884271627075,-0.06011713975956419,0.07825891819728126,FALSE
11,0.001156094037037722,0.04419351000340399,-0.01812435567729055,0.026159814799699643,FALSE
12,-5.385118706831742e-4,0.04445246062083974,0.008442376111301124,-0.012114332101353117,FALSE
13,-0.005383684373611907,0.027232442766711017,0.08440127473681415,-0.1976937735528056,FALSE
14,-0.004563299858931761,0.02571069742757946,0.07153991548761045,-0.17748642843257845,FALSE
15,-0.005057456059709026,0.025365528931386085,0.0792869174235209,-0.19938303172740757,FALSE
16,-0.0032936278881186354,0.04058461668866942,0.05163497207014631,-0.08115458902530831,FALSE
17,-0.003948981116629631,0.03632707047060579,0.061909097381119084,-0.10870629162968058,FALSE
18,-0.0036714612822295644,0.04293205829617605,0.057558354253805934,-0.0855179422542753,FALSE
19,0.0023428876682924935,0.039150056809679173,-0.036729996048483676,0.059843787192494065,FALSE
20,-0.005506898819999083,0.02712922764641203,0.08633293633124962,-0.20298767409721657,FALSE
21,-0.005425064561002169,0.023814189518522256,0.08505000157929121,-0.22780807034321487,FALSE
22,0.0015916378723303496,0.0384253554553936,-0.0249524778983182,0.04142155234394685,FALSE
23,0.051082067989934365,0.041466267757266875,-0.8008254859210038,1.2318945193947999,FALSE
24,-6.096894490935918e-4,0.03604139251786024,0.009558243597880465,-0.016916367723346468,FALSE
25,0.002031788470256402,0.0441288809814274,-0.031852821410879355,0.04604214802345712,FALSE
26,-7.255778757167861e-4,0.03584562610390798,0.011375053472951058,-0.02024174089227812,FALSE
27,-0.005190491750182744,0.026342865515984533,0.08137254895060482,-0.19703595825720693,FALSE
28,0.025912353538712393,0.02753417619573607,-0.40623400599375104,0.9410978325447473,FALSE
29,0.05700990617587878,0.03533946794352722,-0.8937575868033611,1.6132078238127725,FALSE
30,0.02525911101190884,0.041878688660867525,-0.39599297064540134,0.6031495211432342,FALSE
31,0.03406074818211818,0.07314125328167145,-0.5339782880198306,0.46568450298422087,FALSE
32,-0.0055244557435067156,0.028416924812934317,0.08660818031318959,-0.1944072337127834,FALSE
33,-0.004318633626127842,0.02758182348925106,0.06770422592993106,-0.15657534853744753,FALSE
34,0.00178135468816912,0.03611454273778578,-0.02792671263880299,0.04932513478303938,FALSE
35,0.04610492585645075,0.03738416664116569,-0.7227976686382283,1.2332741371231253,FALSE
36,0.049488390495603676,0.03495786565554428,-0.7758410323931978,1.41565823792663,FALSE
37,0.053703462792079444,0.0335469704849762,-0.8419217032204344,1.6008438918837753,FALSE
38,-0.005121841354355781,0.04667802244826712,0.08029630069441382,-0.10972704252911052,FALSE
39,-0.005568268517912317,0.025614483775901548,0.08729504338928562,-0.21738749711407493,FALSE
40,-0.004888314840777529,0.02631110599718675,0.07663525111144484,-0.18578902921451496,FALSE
41,0.0010602507798276948,0.037771633585411364,-0.01662179859517328,0.02807002713902208,FALSE
42,8.661788121136754e-4,0.04310018611534447,-0.013579287123655527,0.0200968694148005,FALSE
43,0.05614769386355877,0.07198970574093452,-0.8802404834214699,0.7799405940845828,FALSE
