hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
152,0.06031237035050681,0.041956918483019634,0,0.06044586121514608,1.4374833169627508,FALSE
153,0.043902712398151536,0.03754745828021881,0,0.04399988335999534,1.1692592364176317,FALSE
154,0.0113119538240968,0.02940002798140673,0,0.011336990851956302,0.3847599679582192,FALSE
155,0.22283512225712454,0.06955512256748388,0,0.22332832875803355,3.203719784131285,TRUE
156,-0.016479055968424305,0.050440037317571317,0,-0.016515529471569344,-0.3267058639285275,FALSE
157,0.016961039781614194,0.03830749543294778,0,0.016998580071482933,0.44276034206679626,FALSE
158,0.012366503097582205,0.0977746200152488,0,0.012393874185494464,0.12647968456081488,FALSE
159,0.011259221723820668,0.02499538745264679,0,0.011284142038415226,0.4504519781960178,FALSE
160,0.003728811267090645,0.006804631310411446,0,0.003737064337517621,0.5479813816489023,FALSE
161,0.04557284729254655,0.0692963352384279,0,0.04567371480536027,0.6576516223512261,FALSE
162,0.038898241477965737,0.04912082790804901,0,0.03898433592024456,0.7918889630846758,FALSE
163,0.00680819670839137,0.014592761460465418,0,0.006823265458963694,0.4665461521341301,FALSE
164,0.17980098843698708,0.057850949508700296,1,0.18019894642255394,3.1080041030259413,TRUE
165,0.1514600975559525,0.05709141208612199,1,0.15179532794506823,2.6529401186902857,TRUE
166,0.15226209185087144,0.07063402952734907,1,0.1525990973138442,2.1556478211669416,TRUE
167,0.15021030443386565,0.05764764222278107,1,0.15054276862487778,2.605662584661717,TRUE
168,0.12921143961698428,0.04155247152982029,1,0.12949742649986612,3.1095969712476714,TRUE
169,-0.010972515143188807,0.04246241613954831,1,-0.01099680088300005,-0.2584053414937289,FALSE
170,0.07803317029179338,0.0425061881487508,1,0.07820588304229975,1.8358072951334894,FALSE
171,0.022920437051310586,0.019849649823233572,0,0.022971167422909448,1.1547023375940229,FALSE
172,-0.0025718272790505132,0.006156612713236655,0,-0.0025775195681313127,-0.4177341338234758,FALSE
173,0.003302751369270203,0.008538537529156294,0,0.0033100614307619036,0.3868052764296456,FALSE
174,0.006810167118424509,0.015927312309221613,0,0.0068252402301542114,0.4275779231428488,FALSE
175,0.01929466831193548,0.028704610983737857,0,0.019337373679688723,0.6721801010599505,FALSE
176,0.04066260834881103,0.0312397632878069,0,0.04075260790802957,1.3016298482863964,FALSE
177,0.1774748100668295,0.06545503447917259,0,0.17786761946413604,2.711400451913305,TRUE
178,0.07781546347357744,0.03582540357767614,0,0.07798769436818538,2.172074999932912,TRUE
179,0.012597448675967593,0.04767888383512327,0,0.012625330921454396,0.2642144207807046,FALSE
180,0.14363169320526667,0.053476505119220696,0,0.1439495967929411,2.685884069743408,TRUE
181,0.010469606909871847,0.04743535037706302,0,0.010492779550421537,0.22071317754900238,FALSE
182,0.005797398017476224,0.04730977802076656,0,0.005810229542244913,0.12254122213237746,FALSE
183,0.19988031241887513,0.05978268375890968,0,0.2003227124700437,3.343448300597346,TRUE
