hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
225,-5.7156245782342445,0.48142126924186585,0,-5.779217538510239,-11.872397302335882,TRUE
226,-4.1888044494940555,5.782366885359672,0,-4.235409762931713,-0.7244100093509555,FALSE
227,-4.513365030660416,5.81706112583138,0,-4.5635814574353395,-0.7758840646556489,FALSE
228,-3.9222805921161994,5.5209897474729495,0,-3.965920518159559,-0.7104306965814406,FALSE
229,-4.040413135375689,5.369306422248537,0,-4.085367423135424,-0.7525018722406349,FALSE
230,-3.3370907469095443,4.494532420677921,0,-3.3742197564168777,-0.7424778452051309,FALSE
231,-4.328261146706174,5.733541332105644,0,-4.376418077834014,-0.7549018827979076,FALSE
232,-3.7793740552129393,4.659260148673934,0,-3.821423980093683,-0.8111532592333531,FALSE
233,-3.5981244375138486,5.638054353249404,0,-3.6381577499350772,-0.6381854824510739,FALSE
234,-4.107140856752956,3.765716967373499,0,-4.152837567895607,-1.0906663703984085,FALSE
235,-3.687871572439407,4.193356086732198,0,-3.728903425948855,-0.8794558573520272,FALSE
236,-4.355120590467734,4.110295659513243,0,-4.403576364095949,-1.0595638249009764,FALSE
237,-4.535915343688243,3.8611796135262226,0,-4.586382668880471,-1.1747485995726106,FALSE
238,-1.5234875305809168,2.5294640402350876,0,-1.540438098395001,-0.6022965760127289,FALSE
239,-1.7839345532167181,1.8825501775893527,0,-1.8037828965823233,-0.9476159384506212,FALSE
240,-2.057609818532804,1.8664897086529975,0,-2.080503117010059,-1.1023954801324534,FALSE
241,-2.6087123802945578,1.8877410326192918,0,-2.6377373346981967,-1.3819228036140627,FALSE
242,-2.682004136402773,1.7982365397254798,0,-2.7118445466977064,-1.4914634850052653,FALSE
243,-3.451474083929425,1.8701745444397064,0,-3.4898757408802314,-1.8455358053028503,FALSE
244,-5.55377709829066,2.632726485086098,1,-5.615569317418957,-2.1095154129195595,TRUE
245,-5.856504417686185,2.890193544378466,1,-5.921664829762299,-2.0263364123407253,TRUE
246,-2.4917299792563687,2.6486546697346847,1,-2.519453368611362,-0.940753057666806,FALSE
247,-2.489141269838857,2.337641084181559,1,-2.5168358567956344,-1.0648090019817307,FALSE
248,-2.1074546776481164,1.5520065665802663,1,-2.130902558061658,-1.3578903098920128,FALSE
249,-8.376508916735428,2.215102444359764,1,-8.46970730503091,-3.781544703751392,TRUE
250,-6.604449673729726,1.1163880909574937,1,-6.677931845275019,-5.915908389944648,TRUE
251,-6.153456081199805,0.38795526588610296,0,-6.221920425345499,-15.861251598544753,TRUE
252,-6.351870616362757,0.2527950539023166,0,-6.422542552606233,-25.126562083834145,TRUE
253,-0.3657077627589943,0.3069060658920352,0,-0.3697766862705767,-1.1915950950531056,FALSE
254,-4.429246095491422,6.954088235070755,0,-4.478526601435745,-0.6369269335919429,FALSE
255,-4.583227233422096,6.7715437176491875,0,-4.63422095832502,-0.6768363942591825,FALSE
256,-4.4359066511963094,6.60371015901684,0,-4.485261263556923,-0.6717294588011911,FALSE
257,-4.240215971290833,5.875563193248091,0,-4.287393297606278,-0.7216697075377354,FALSE
258,-4.903593546424729,7.2834456900625595,0,-4.958151718561316,-0.6732518858642867,FALSE
259,-4.957454808397997,6.310866581481655,0,-5.012612249616414,-0.7855426421063862,FALSE
260,-4.667803463437305,6.671226182011882,0,-4.7197381971069925,-0.6996919810669059,FALSE
261,-3.7582520859699895,6.109613371123978,0,-3.8000670044165923,-0.6151374657736466,FALSE
262,-3.757057117283506,5.84336645513013,0,-3.7988587403159033,-0.6429610646761735,FALSE
263,-3.7544903155016645,5.426584844488554,0,-3.7962633798837317,-0.6918698266212253,FALSE
264,-5.4680741695626915,3.9434174074645956,0,-5.5289128440927495,-1.3866333701352624,FALSE
265,-1.204666866872186,2.008355970005427,0,-1.218070184595772,-0.5998273637063108,FALSE
266,-1.8648784976740913,3.57196178824006,0,-1.8856274364119086,-0.5220880312364525,FALSE
267,-1.7834376942760155,1.7712885645295564,0,-1.8032805095089648,-1.006858921798372,FALSE
268,-2.1149213313045867,1.723374763405683,0,-2.1384522869101517,-1.2271975754856366,FALSE
269,-2.0174925396179075,1.8941021483950897,0,-2.039939486784034,-1.0651445284127727,FALSE
270,-2.730983127905619,1.7838212602767618,0,-2.761368486354226,-1.5309735278532919,FALSE
271,-4.208381632255236,2.222894176146635,0,-4.255204764583656,-1.8931992703091352,FALSE
272,-5.951273184767074,2.6794465211642495,1,-6.0174880094201315,-2.2210830250798135,TRUE
273,-6.834793622683874,2.5553960616490197,1,-6.910838638131028,-2.6746513878061315,TRUE
274,-2.4207847156618953,2.4280583918794685,1,-2.447718756579499,-0.9970043240138294,FALSE
275,-2.2006986113879647,1.8092671934467879,1,-2.225183938836932,-1.2163480437599,FALSE
276,-9.516781525040333,2.4261093315637545,1,-9.622666770159805,-3.922651547985378,TRUE
277,-7.138681914727311,1.481544373475349,1,-7.218108040291083,-4.8184057410185215,TRUE
278,-6.76295584530781,0.3232368130662873,1,-6.838201582065389,-20.922604022583613,TRUE
279,-6.454071055566423,0.43124636107452946,0,-6.525880090368685,-14.966088153149677,TRUE
280,-0.6362770931251325,0.38906620086922894,0,-0.6433564146155114,-1.6353954460798688,FALSE
281,-0.20196972298431712,0.18754102700893058,0,-0.2042168706748086,-1.0769362107348355,FALSE
282,-4.0169422605212,7.316558115637773,0,-4.061635407544374,-0.5490207549825564,FALSE
283,-3.950745316409898,7.224320658820614,0,-3.994701945563565,-0.546867380753122,FALSE
284,-2.753914954310235,4.856608454993357,0,-2.7845554559554673,-0.567044879123162,FALSE
285,-2.5549458648145853,4.488696378775484,0,-2.58337260430115,-0.5691955189697135,FALSE
286,-1.6753029160175243,3.346004718726712,0,-1.6939426062788945,-0.5006875533203204,FALSE
287,-5.330529031348571,7.359130997770245,0,-5.389837356501954,-0.7243421856417119,FALSE
288,-3.3553597045112022,6.784624182529041,0,-3.39269197738532,-0.49455351014895216,FALSE
289,-2.6578120465676442,7.356511529127921,0,-2.6873832917719,-0.36128700893679083,FALSE
290,-3.3720489869486574,6.129180268697891,0,-3.4095669474690773,-0.550163127713819,FALSE
291,-2.332878314933229,5.520673686277723,0,-2.3588342950679686,-0.4225713105869433,FALSE
292,-3.6642606372677475,4.887457369281251,0,-3.705029791706972,-0.7497273859202199,FALSE
293,-4.048533678760937,4.246471468869961,0,-4.093578316995209,-0.953387702811601,FALSE
294,-0.6351434467358649,2.280442649672693,0,-0.6422101550938009,-0.27851761447586754,FALSE
295,-1.341416350516635,1.5862889489910221,0,-1.3563411650359132,-0.8456317818830288,FALSE
296,-1.3403398944498695,1.9258929563043485,0,-1.3552527321454506,-0.6959576284145544,FALSE
297,-1.4887884050758964,1.7155561402521027,0,-1.5053529048269634,-0.8678167797278366,FALSE
298,-1.7554200849278956,1.700403534703454,0,-1.774951171723486,-1.0323549963885699,FALSE
299,-2.650148057726721,1.6455820047221212,0,-2.6796340321558856,-1.6104624686718267,FALSE
300,-5.243991358821786,2.6549063274357274,1,-5.302336851882885,-1.975207676681669,TRUE
301,-6.271692586339755,3.771511197475027,1,-6.341472448898463,-1.6629123600477613,FALSE
302,-2.400990441715916,2.203944544440232,1,-2.427704248351245,-1.089406014217899,FALSE
