,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
20325,BKBROW,2026-01-14 EST,40.672,-73.898,24,48.1,42.5,44.8,NA,NA,NA,83.4,54.1,70.3,39.4,30.6,35.6,0.015,NA,NA,NA,0,NA,NA,44.8,42.6,43.7,NA,NA,NA,NA,NA,NA,NA
20326,BKBROW,2026-01-15 EST,40.672,-73.898,24,46.4,25.2,37.8,NA,NA,NA,81.3,33.7,52,39,2.8,20.9,0,NA,NA,NA,0,NA,NA,46.4,41.9,44.3,NA,NA,NA,NA,NA,NA,NA
20327,BKBROW,2026-01-16 EST,40.672,-73.898,24,34.2,22.9,29.2,NA,NA,NA,46.4,31.1,40,13.8,3.3,7.6,0,NA,NA,NA,0,NA,NA,41.7,38.5,39.8,NA,NA,NA,NA,NA,NA,NA
20328,BKBROW,2026-01-17 EST,40.672,-73.898,24,40.5,33,35.7,NA,NA,NA,93.5,37.9,68,32.2,13.7,25,0.176,NA,NA,NA,0,NA,NA,39.4,38.8,39.1,NA,NA,NA,NA,NA,NA,NA
20329,BKBROW,2026-01-18 EST,40.672,-73.898,24,35.6,32.6,34,NA,NA,NA,96.3,84.1,91.1,33.9,28.5,31.7,0.312,NA,NA,NA,0,NA,NA,38.9,38.3,38.7,NA,NA,NA,NA,NA,NA,NA
20330,BKBROW,2026-01-19 EST,40.672,-73.898,24,33.8,23.8,29.9,NA,NA,NA,87,39.4,62.7,28.2,5.9,18.1,0,NA,NA,NA,0,NA,NA,39.9,37.6,38.5,NA,NA,NA,NA,NA,NA,NA
20331,BKBROW,2026-01-20 EST,40.672,-73.898,24,27.2,17.7,21.4,NA,NA,NA,52.3,33.6,41.8,6.7,-1.4,1.6,0,NA,NA,NA,0,NA,NA,37.9,36,36.8,NA,NA,NA,NA,NA,NA,NA
20332,BKBROW,2026-01-21 EST,40.672,-73.898,24,38.8,18.6,28.2,NA,NA,NA,65.6,33.1,47.4,26.1,-0.7,10.4,0,NA,NA,NA,0,NA,NA,36,35.1,35.3,NA,NA,NA,NA,NA,NA,NA
20333,BKBROW,2026-01-22 EST,40.672,-73.898,24,50.2,38.7,43.4,NA,NA,NA,53,22.3,39.1,23.5,4.5,19.5,0,NA,NA,NA,0,NA,NA,40.8,35.8,38.1,NA,NA,NA,NA,NA,NA,NA
20334,BKBROW,2026-01-23 EST,40.672,-73.898,24,38.9,16.4,32.9,NA,NA,NA,41.3,17.5,29,9,-13.4,3.7,0,NA,NA,NA,0,NA,NA,39.6,37.2,38.4,NA,NA,NA,NA,NA,NA,NA
20335,BKBROW,2026-01-24 EST,40.672,-73.898,24,19.9,11.2,16,NA,NA,NA,41.3,24.9,31.1,-7.6,-11.9,-9.5,0,NA,NA,NA,0,NA,NA,37.2,35.1,35.8,NA,NA,NA,NA,NA,NA,NA
20336,BKBROW,2026-01-25 EST,40.672,-73.898,24,24.7,12.3,17.3,NA,NA,NA,92.5,31.8,76.2,22.5,-9,10.1,1.328,NA,NA,NA,0,NA,NA,35.1,34.7,34.8,NA,NA,NA,NA,NA,NA,NA
20337,BKBROW,2026-01-26 EST,40.672,-73.898,24,28.2,18.3,23.2,NA,NA,NA,92.2,49,75.4,22.3,2.6,16.1,0.011,NA,NA,NA,0,NA,NA,34.9,34.7,34.8,NA,NA,NA,NA,NA,NA,NA
20338,BKBROW,2026-01-27 EST,40.672,-73.898,24,24.2,16.1,19.6,NA,NA,NA,57.3,37.8,50,7.9,0.5,3.8,0,NA,NA,NA,0,NA,NA,35.4,34.9,35.1,NA,NA,NA,NA,NA,NA,NA
20339,BKBROW,2026-01-28 EST,40.672,-73.898,24,25.4,15.6,19.7,NA,NA,NA,61.5,34.6,48.8,5.2,0.4,3.2,0,NA,NA,NA,0,NA,NA,35.8,35.4,35.5,NA,NA,NA,NA,NA,NA,NA
20340,BKBROW,2026-01-29 EST,40.672,-73.898,24,24.2,13.2,18.9,NA,NA,NA,58.6,40.6,48.8,5.3,0,2.7,0,NA,NA,NA,0,NA,NA,36,35.7,35.8,NA,NA,NA,NA,NA,NA,NA
20341,BKBROW,2026-01-30 EST,40.672,-73.898,24,20.1,10.5,15.4,NA,NA,NA,52.6,36.5,44.5,1,-5.7,-2.5,0,NA,NA,NA,0,NA,NA,36,35.8,35.9,NA,NA,NA,NA,NA,NA,NA
20342,BKBROW,2026-01-31 EST,40.672,-73.898,24,25,12.5,18.8,NA,NA,NA,63.6,45,53,8.5,-0.9,4.4,0,NA,NA,NA,0,NA,NA,36,35.6,35.9,NA,NA,NA,NA,NA,NA,NA
20343,BKMAPL,2026-01-01 EST,40.623,-73.975,52,36.2,23.1,28.1,NA,NA,NA,91.8,31,48.9,27.6,0.8,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4
20344,BKMAPL,2026-01-02 EST,40.623,-73.975,52,30.8,20.9,25.9,NA,NA,NA,74,45.2,59.2,17.5,5.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
20345,BKMAPL,2026-01-03 EST,40.623,-73.975,52,30.3,23.7,27.6,NA,NA,NA,55.1,40.1,46.4,15.4,5.3,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
20346,BKMAPL,2026-01-04 EST,40.623,-73.975,52,36.7,27,30.8,NA,NA,NA,74.8,43.8,56.9,20.4,12.9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7
20347,BKMAPL,2026-01-05 EST,40.623,-73.975,52,37.1,27.7,32.9,NA,NA,NA,75.1,53.4,63.9,29.7,17,22,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7
20348,BKMAPL,2026-01-06 EST,40.623,-73.975,52,43.9,33.8,38.9,NA,NA,NA,96,55.8,76.5,38.5,26.5,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
20349,BKMAPL,2026-01-07 EST,40.623,-73.975,52,51.1,38.2,44.1,NA,NA,NA,98.1,55.6,76.9,40.2,34.3,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8
20350,BKMAPL,2026-01-08 EST,40.623,-73.975,52,51.9,41.1,46.3,NA,NA,NA,76.6,47.3,61.6,35.2,31.2,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
20351,BKMAPL,2026-01-09 EST,40.623,-73.975,52,53.9,38.6,45.5,NA,NA,NA,93.9,72.7,86,50.9,33.6,41.5,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7
20352,BKMAPL,2026-01-10 EST,40.623,-73.975,52,52.9,40.8,45.3,NA,NA,NA,97.4,55.7,80.2,49.6,30.1,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20353,BKMAPL,2026-01-11 EST,40.623,-73.975,52,48.3,35,42,NA,NA,NA,97.5,39.4,67.7,41.9,15.8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4
20354,BKMAPL,2026-01-12 EST,40.623,-73.975,52,42,31.9,36.4,NA,NA,NA,59.2,40.5,48.7,23,15.9,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2
20355,BKMAPL,2026-01-13 EST,40.623,-73.975,52,47.8,34,40.6,NA,NA,NA,65.1,37.6,54.6,32.5,19.5,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4
20356,BKMAPL,2026-01-14 EST,40.623,-73.975,52,51,39.3,45.2,NA,NA,NA,85,41.8,65.4,39.6,27.9,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7
20357,BKMAPL,2026-01-15 EST,40.623,-73.975,52,45.8,24.8,36.8,NA,NA,NA,78.8,33.8,53.9,38.5,3.9,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9
20358,BKMAPL,2026-01-16 EST,40.623,-73.975,52,34.3,22.7,28.5,NA,NA,NA,48.8,33.3,42.5,14.7,3.9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3
20359,BKMAPL,2026-01-17 EST,40.623,-73.975,52,39.6,31.9,34.8,NA,NA,NA,95.9,41.3,71,32.4,14.7,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9
20360,BKMAPL,2026-01-18 EST,40.623,-73.975,52,35.7,31.1,33.5,NA,NA,NA,98,86.2,93.9,34.5,29.7,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
20361,BKMAPL,2026-01-19 EST,40.623,-73.975,52,33.3,22,28.5,NA,NA,NA,92.9,40.4,65.9,29.6,6.3,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2
20362,BKMAPL,2026-01-20 EST,40.623,-73.975,52,26.6,16.4,20.1,NA,NA,NA,53.5,35.4,43,6.5,-2.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8
20363,BKMAPL,2026-01-21 EST,40.623,-73.975,52,38.2,16.2,27.4,NA,NA,NA,64.8,34.8,50,25.8,-0.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4
20364,BKMAPL,2026-01-22 EST,40.623,-73.975,52,49.1,38.1,42.5,NA,NA,NA,56.3,22.6,42.4,26.5,4.4,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1
20365,BKMAPL,2026-01-23 EST,40.623,-73.975,52,38.6,15.5,32.2,NA,NA,NA,43.9,18.9,30.8,9.5,-12.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2
20366,BKMAPL,2026-01-24 EST,40.623,-73.975,52,18.8,10.1,14.7,NA,NA,NA,43.2,25.8,33.5,-7.3,-11.7,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9
20367,BKMAPL,2026-01-25 EST,40.623,-73.975,52,24.4,12.7,17.4,NA,NA,NA,91.7,30.5,76.9,21.6,-9.4,10.3,1.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6
20368,BKMAPL,2026-01-26 EST,40.623,-73.975,52,28.4,18.4,23,NA,NA,NA,91.9,47.4,72.2,21.6,1.8,14.8,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4
20369,BKMAPL,2026-01-27 EST,40.623,-73.975,52,23.3,15,19,NA,NA,NA,57.5,38.8,50.5,6.4,1.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3
20370,BKMAPL,2026-01-28 EST,40.623,-73.975,52,23.9,15,18.6,NA,NA,NA,61.4,37.2,50.8,5.5,0.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8
20371,BKMAPL,2026-01-29 EST,40.623,-73.975,52,23.5,12.4,17.7,NA,NA,NA,59.5,40.3,50.7,4.8,-0.6,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8
20372,BKMAPL,2026-01-30 EST,40.623,-73.975,52,19.5,10,14.6,NA,NA,NA,52.4,35.3,44.9,-0.2,-5.3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3
20373,BKMAPL,2026-01-31 EST,40.623,-73.975,52,23.8,11.8,17.9,NA,NA,NA,62.6,48.8,54.5,8.6,-2.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9
20374,BKNYRD,2026-01-01 EST,40.705,-73.984,33,36.5,23.3,28,NA,NA,NA,91.3,30.2,46.3,26.9,-0.4,9.3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1
20375,BKNYRD,2026-01-02 EST,40.705,-73.984,33,30.5,20.8,25.9,NA,NA,NA,69.6,41.8,57.2,17,4.6,12.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4
20376,BKNYRD,2026-01-03 EST,40.705,-73.984,33,31.4,23.7,27.9,NA,NA,NA,49.6,39.1,44,13.6,4.6,8.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8
20377,BKNYRD,2026-01-04 EST,40.705,-73.984,33,35.1,26.8,30.5,NA,NA,NA,75.2,45.1,56.6,20.1,12.5,16.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3
20378,BKNYRD,2026-01-05 EST,40.705,-73.984,33,38.2,30,33.8,NA,NA,NA,71.4,48.4,57.7,29.6,14.5,20.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1
20379,BKNYRD,2026-01-06 EST,40.705,-73.984,33,41.9,37,38.9,NA,NA,NA,95.3,57.8,72.5,36.9,26.8,30.6,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
20380,BKNYRD,2026-01-07 EST,40.705,-73.984,33,50.9,37,43.5,NA,NA,NA,97.8,52.8,75.8,38.8,33.6,35.7,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1
20381,BKNYRD,2026-01-08 EST,40.705,-73.984,33,50.4,43.8,46.6,NA,NA,NA,68.4,48.7,59,34.8,30.6,32.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
20382,BKNYRD,2026-01-09 EST,40.705,-73.984,33,53.8,41.6,47.2,NA,NA,NA,88.8,66.4,80.1,49.8,33.5,41.3,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4
20383,BKNYRD,2026-01-10 EST,40.705,-73.984,33,52.7,39.8,44.6,NA,NA,NA,96.5,58.2,77.4,48.9,29.6,37.5,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3
20384,BKNYRD,2026-01-11 EST,40.705,-73.984,33,48.1,35.1,42.2,NA,NA,NA,96.5,37.7,64.8,41.7,15.3,30.1,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3
20385,BKNYRD,2026-01-12 EST,40.705,-73.984,33,41,32.5,36.3,NA,NA,NA,57.3,40.4,48.5,23.5,14.9,18.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7
20386,BKNYRD,2026-01-13 EST,40.705,-73.984,33,47.6,35,40.8,NA,NA,NA,61.3,36.2,52.2,31.3,19.9,24.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1
20387,BKNYRD,2026-01-14 EST,40.705,-73.984,33,51.4,44.5,47.1,NA,NA,NA,78.1,39.6,55.8,38.7,26.1,31.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9
20388,BKNYRD,2026-01-15 EST,40.705,-73.984,33,47.2,24.8,37,NA,NA,NA,78.3,35.3,52.2,37.5,3.3,20.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8
20389,BKNYRD,2026-01-16 EST,40.705,-73.984,33,34,22.6,28.5,NA,NA,NA,47,35,41.4,13.5,3.4,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9
20390,BKNYRD,2026-01-17 EST,40.705,-73.984,33,40.1,32.7,35.2,NA,NA,NA,95.4,38.5,68.5,31.9,13.5,24.7,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20391,BKNYRD,2026-01-18 EST,40.705,-73.984,33,36.6,31.4,34.1,NA,NA,NA,97.2,80.4,89.9,33.7,27.5,31.5,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6
20392,BKNYRD,2026-01-19 EST,40.705,-73.984,33,32.7,22.5,28.9,NA,NA,NA,85.5,36.7,62.6,27.4,4.3,17.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8
20393,BKNYRD,2026-01-20 EST,40.705,-73.984,33,27.1,16.4,20.3,NA,NA,NA,52.2,34.5,41.5,5.7,-3.4,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7
20394,BKNYRD,2026-01-21 EST,40.705,-73.984,33,39.6,17.8,27.6,NA,NA,NA,60.8,31.5,46.7,25.1,-2.3,9.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4
20395,BKNYRD,2026-01-22 EST,40.705,-73.984,33,47.8,38.3,42.6,NA,NA,NA,55.6,19.7,40,24.1,2.6,19.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9
20396,BKNYRD,2026-01-23 EST,40.705,-73.984,33,39.2,15,32.2,NA,NA,NA,43.8,18.4,30,9.6,-13.5,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8
20397,BKNYRD,2026-01-24 EST,40.705,-73.984,33,18,9.9,14.3,NA,NA,NA,44.8,25.9,34.4,-5.4,-11.4,-9.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4
20398,BKNYRD,2026-01-25 EST,40.705,-73.984,33,24,12.3,16.8,NA,NA,NA,90,31.4,75.5,21.3,-9.7,9.5,1.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6
20399,BKNYRD,2026-01-26 EST,40.705,-73.984,33,27.8,18.6,22.9,NA,NA,NA,89.1,45.3,70,20.5,1.2,14,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6
20400,BKNYRD,2026-01-27 EST,40.705,-73.984,33,22.5,16.3,19.2,NA,NA,NA,57.3,38.1,49.7,7.6,0.1,3.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8
20401,BKNYRD,2026-01-28 EST,40.705,-73.984,33,23.8,15.5,19.1,NA,NA,NA,59.3,33.1,48.1,4.2,-1.9,2.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6
20402,BKNYRD,2026-01-29 EST,40.705,-73.984,33,23.9,13.2,18.2,NA,NA,NA,56.1,38.4,48.1,4.5,-0.5,1.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8
20403,BKNYRD,2026-01-30 EST,40.705,-73.984,33,19.2,10.3,14.7,NA,NA,NA,52.1,34.7,44,0.3,-5.8,-3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3
20404,BKNYRD,2026-01-31 EST,40.705,-73.984,33,24.5,12.2,18.2,NA,NA,NA,60.7,46.5,53.3,8.9,-2.2,3.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7
20405,BXVNST,2026-01-01 EST,40.844,-73.861,82,37.1,22.6,27.8,NA,NA,NA,88.3,26.5,43.5,25.2,-2.8,7.6,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3
20406,BXVNST,2026-01-02 EST,40.844,-73.861,82,31.1,20.4,25.7,NA,NA,NA,74.1,41,55.4,15.7,4.4,11.7,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1
20407,BXVNST,2026-01-03 EST,40.844,-73.861,82,31.4,23.4,27.6,NA,NA,NA,52,36.9,43.1,12.3,4.7,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6
20408,BXVNST,2026-01-04 EST,40.844,-73.861,82,37.2,25.6,30.4,NA,NA,NA,80.5,40.5,56.1,21.1,11.2,16.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
20409,BXVNST,2026-01-05 EST,40.844,-73.861,82,39.5,28.7,33.5,NA,NA,NA,75.1,48.8,58.7,30.6,14.4,20.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2
20410,BXVNST,2026-01-06 EST,40.844,-73.861,82,39.7,35.4,37.4,NA,NA,NA,97.7,63.2,76.6,36,26.5,30.5,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4
20411,BXVNST,2026-01-07 EST,40.844,-73.861,82,50.4,35.5,42.5,NA,NA,NA,99.1,54.2,76.5,41.2,32.4,34.9,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7
20412,BXVNST,2026-01-08 EST,40.844,-73.861,82,52.4,38.2,45.5,NA,NA,NA,78.5,44.1,60.7,33.5,30.6,32.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2
20413,BXVNST,2026-01-09 EST,40.844,-73.861,82,53.6,35.5,44.2,NA,NA,NA,92.7,72.4,85.4,49.6,32,40,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2
20414,BXVNST,2026-01-10 EST,40.844,-73.861,82,52.7,37.9,42.7,NA,NA,NA,98.3,63.2,79.1,48.9,30.7,36.3,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4
20415,BXVNST,2026-01-11 EST,40.844,-73.861,82,48.7,34.5,42.1,NA,NA,NA,98.5,35.8,64.6,41.8,15.5,29.7,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7
