,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
18047,BKBROW,2025-09-25 EDT,40.672,-73.898,24,77.2,71.3,73.2,NA,NA,NA,97.5,74.3,92.2,72.9,67.6,70.7,0.198,NA,NA,NA,0,NA,NA,77.6,75.6,76.1,NA,NA,NA,NA,NA,NA,NA
18048,BKBROW,2025-09-26 EDT,40.672,-73.898,24,87.1,69,76.2,NA,NA,NA,91.3,39.5,68.8,68.1,56.7,64,0,NA,NA,NA,0,NA,NA,82.9,73.4,77.5,NA,NA,NA,NA,NA,NA,NA
18049,BKBROW,2025-09-27 EDT,40.672,-73.898,24,79.1,67.9,72.5,NA,NA,NA,81,47.9,66.8,63.9,56.7,60.7,0.021,NA,NA,NA,0,NA,NA,79.5,74.7,77.3,NA,NA,NA,NA,NA,NA,NA
18050,BKBROW,2025-09-28 EDT,40.672,-73.898,24,85.5,66.6,73.2,NA,NA,NA,90,45.1,73.9,67.3,60.4,63.8,0.078,NA,NA,NA,0,NA,NA,82.4,73.9,77.5,NA,NA,NA,NA,NA,NA,NA
18051,BKBROW,2025-09-29 EDT,40.672,-73.898,24,80.5,67.7,73.1,NA,NA,NA,81.7,36.9,59,66.4,50.8,57.3,0,NA,NA,NA,0,NA,NA,80.1,74.7,77.3,NA,NA,NA,NA,NA,NA,NA
18052,BKBROW,2025-09-30 EDT,40.672,-73.898,24,83.3,67.6,73.6,NA,NA,NA,72.1,30.5,52.8,59.5,48.1,54.3,0,NA,NA,NA,0,NA,NA,80.1,73.9,76.7,NA,NA,NA,NA,NA,NA,NA
18053,BKMAPL,2025-09-01 EDT,40.623,-73.975,52,78.8,65.9,71.4,NA,NA,NA,76,44.3,62.5,60.7,52.8,57.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8
18054,BKMAPL,2025-09-02 EDT,40.623,-73.975,52,77.5,64.5,70.3,NA,NA,NA,77.9,44.6,66.6,60.7,53.1,58.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2
18055,BKMAPL,2025-09-03 EDT,40.623,-73.975,52,76.8,64,69.9,NA,NA,NA,84.3,49.1,69.1,61.2,54.7,58.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2
18056,BKMAPL,2025-09-04 EDT,40.623,-73.975,52,78.3,65.5,71.7,NA,NA,NA,90.2,65.4,75.9,66.1,59.3,63.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
18057,BKMAPL,2025-09-05 EDT,40.623,-73.975,52,82.7,67.3,74.6,NA,NA,NA,96.1,51.3,79.4,69.9,62.9,67.5,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1
18058,BKMAPL,2025-09-06 EDT,40.623,-73.975,52,84,67.9,75.2,NA,NA,NA,94,69.4,82.7,73.8,65.5,69.4,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4
18059,BKMAPL,2025-09-07 EDT,40.623,-73.975,52,71.4,61.3,65.6,NA,NA,NA,96.6,59.5,84.3,65.9,52,60.4,1.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6
18060,BKMAPL,2025-09-08 EDT,40.623,-73.975,52,76.3,59.1,67.3,NA,NA,NA,73.2,25.7,51.7,53.6,38.3,47.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9
18061,BKMAPL,2025-09-09 EDT,40.623,-73.975,52,75.1,61,67.8,NA,NA,NA,83.8,37.5,61.2,56.7,45.6,53.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7
18062,BKMAPL,2025-09-10 EDT,40.623,-73.975,52,74.5,62.3,68,NA,NA,NA,94,45.6,69.9,62.4,50.2,57.1,0.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8
18063,BKMAPL,2025-09-11 EDT,40.623,-73.975,52,82.5,62,73,NA,NA,NA,85.7,28.8,51.9,59.2,45.8,52.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4
18064,BKMAPL,2025-09-12 EDT,40.623,-73.975,52,80.5,66.3,72,NA,NA,NA,81.1,34.4,57.9,62.5,49.6,55.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5
18065,BKMAPL,2025-09-13 EDT,40.623,-73.975,52,78,65,70.7,NA,NA,NA,90.9,50.5,71.9,63.2,57,60.8,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1
18066,BKMAPL,2025-09-14 EDT,40.623,-73.975,52,82.2,66.3,72.9,NA,NA,NA,86.2,41.4,71.1,66.2,55.1,62.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4
18067,BKMAPL,2025-09-15 EDT,40.623,-73.975,52,82.7,68,73,NA,NA,NA,91,40.1,71.7,66,55.9,62.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
18068,BKMAPL,2025-09-16 EDT,40.623,-73.975,52,78.3,67,70.9,NA,NA,NA,87.4,33.4,58.5,63.3,43.2,54.6,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1
18069,BKMAPL,2025-09-17 EDT,40.623,-73.975,52,70.8,64.1,67.5,NA,NA,NA,93.7,56,77.7,64.5,51.3,60.1,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3
18070,BKMAPL,2025-09-18 EDT,40.623,-73.975,52,83.3,66,72.9,NA,NA,NA,95.9,48.8,76.5,68,60.1,64.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9
18071,BKMAPL,2025-09-19 EDT,40.623,-73.975,52,85.8,68.6,77.3,NA,NA,NA,76.9,33.5,50.2,63.3,45.5,56.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4
18072,BKMAPL,2025-09-20 EDT,40.623,-73.975,52,75.7,63.9,69.1,NA,NA,NA,67.8,37.3,52.7,56.6,44,50.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9
18073,BKMAPL,2025-09-21 EDT,40.623,-73.975,52,71.7,61,65.5,NA,NA,NA,74.6,46.4,62.4,56.1,49.2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9
18074,BKMAPL,2025-09-22 EDT,40.623,-73.975,52,71.5,58.1,65.5,NA,NA,NA,84.7,60.5,72.7,62.5,50.5,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9
18075,BKMAPL,2025-09-23 EDT,40.623,-73.975,52,84.1,66.5,73.6,NA,NA,NA,91.8,56.6,77.2,70,61.9,65.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3
18076,BKMAPL,2025-09-24 EDT,40.623,-73.975,52,79.1,70.7,74,NA,NA,NA,96.2,68.1,84.9,71.6,67.1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8
18077,BKMAPL,2025-09-25 EDT,40.623,-73.975,52,77.7,71.5,73.8,NA,NA,NA,98.1,78.3,92.4,73.8,68.4,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
18078,BKMAPL,2025-09-26 EDT,40.623,-73.975,52,84.5,69.1,75.3,NA,NA,NA,92,41,71.5,68.6,57.9,64.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9
18079,BKMAPL,2025-09-27 EDT,40.623,-73.975,52,78.3,67.9,73.1,NA,NA,NA,83.7,55.3,67.9,64.9,59.5,61.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3
18080,BKMAPL,2025-09-28 EDT,40.623,-73.975,52,82.9,66.2,73,NA,NA,NA,93.3,54,78.4,68.4,61.7,65.5,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6
18081,BKMAPL,2025-09-29 EDT,40.623,-73.975,52,79.8,69.6,73.6,NA,NA,NA,83.3,35.2,57.9,66.7,49.9,57.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4
18082,BKMAPL,2025-09-30 EDT,40.623,-73.975,52,82.9,67.9,74.3,NA,NA,NA,77.8,30.2,52.9,62,47.8,54.8,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1
18083,BKNYRD,2025-09-01 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,71.4,40.5,56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5
18084,BKNYRD,2025-09-02 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,81.3,43.2,65.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7
18085,BKNYRD,2025-09-03 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,80.7,45.8,65.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6
18086,BKNYRD,2025-09-04 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,85.6,57.6,71.8,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4
18087,BKNYRD,2025-09-05 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,93,48.3,73.6,NA,NA,NA,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7
18088,BKNYRD,2025-09-06 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,94,59.1,75.9,NA,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
18089,BKNYRD,2025-09-07 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,93.6,51.3,78.5,NA,NA,NA,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9
18090,BKNYRD,2025-09-08 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,62.1,27.9,47.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2
18091,BKNYRD,2025-09-09 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,72.4,50.2,59.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3
18092,BKNYRD,2025-09-10 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,92.7,43.2,67.3,NA,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8
18093,BKNYRD,2025-09-11 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,73.2,31,49.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9
18094,BKNYRD,2025-09-12 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,79,34.1,55.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8
18095,BKNYRD,2025-09-13 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,84.9,51.2,68.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5
18096,BKNYRD,2025-09-14 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,83.5,42.4,66.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8
18097,BKNYRD,2025-09-15 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,91,36.9,68.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4
18098,BKNYRD,2025-09-16 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,85.9,32.4,59.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2
18099,BKNYRD,2025-09-17 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,89.8,50.6,75.8,NA,NA,NA,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6
18100,BKNYRD,2025-09-18 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,92.8,40.4,68.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3
18101,BKNYRD,2025-09-19 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,61.9,33.4,45.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7
18102,BKNYRD,2025-09-20 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,64,36.9,53.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5
18103,BKNYRD,2025-09-21 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,73,35.5,60,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6
18104,BKNYRD,2025-09-22 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,79.7,57.6,70.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3
18105,BKNYRD,2025-09-23 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,89.5,51.3,73.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7
18106,BKNYRD,2025-09-24 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,94.5,62.5,79.8,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
18107,BKNYRD,2025-09-25 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,95.7,71.1,89.1,NA,NA,NA,0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1
18108,BKNYRD,2025-09-26 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,87.2,40.4,63.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4
18109,BKNYRD,2025-09-27 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,76.2,46.1,61.7,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4
18110,BKNYRD,2025-09-28 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,85.2,47.1,71.5,NA,NA,NA,0.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8
18111,BKNYRD,2025-09-29 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,75.5,43.8,54.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4
18112,BKNYRD,2025-09-30 EDT,40.705,-73.984,33,NA,NA,NA,NA,NA,NA,67.9,29.4,48.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4
18113,BXVNST,2025-09-01 EDT,40.844,-73.861,82,76.8,63.9,70,NA,NA,NA,80,41.4,59.7,59,50.5,54.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1
18114,BXVNST,2025-09-02 EDT,40.844,-73.861,82,77.7,62.2,69.8,NA,NA,NA,87.3,28.4,61.1,60.2,42.2,54.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4
18115,BXVNST,2025-09-03 EDT,40.844,-73.861,82,79.2,62.4,70.1,NA,NA,NA,90.4,30.5,65.5,60.5,42.3,57.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3
18116,BXVNST,2025-09-04 EDT,40.844,-73.861,82,79.3,66.5,72.3,NA,NA,NA,83.4,44.6,67.8,65.1,55.2,60.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3
18117,BXVNST,2025-09-05 EDT,40.844,-73.861,82,84.2,67.4,75.4,NA,NA,NA,93.9,47.2,74,69.5,61,66,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6
18118,BXVNST,2025-09-06 EDT,40.844,-73.861,82,85.9,66.7,75.6,NA,NA,NA,91,62.7,77.6,74.3,62.2,68,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8
18119,BXVNST,2025-09-07 EDT,40.844,-73.861,82,71.5,59.7,65.1,NA,NA,NA,94.9,57.3,80.8,63.8,54,58.8,0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1
18120,BXVNST,2025-09-08 EDT,40.844,-73.861,82,76.5,57.4,66.7,NA,NA,NA,79.8,28.9,52.6,54.9,40.4,47.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2
18121,BXVNST,2025-09-09 EDT,40.844,-73.861,82,72.6,58.2,66,NA,NA,NA,78.4,46.2,62.4,56.8,48.2,52.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9
18122,BXVNST,2025-09-10 EDT,40.844,-73.861,82,75.1,60.7,67.6,NA,NA,NA,90.8,38.3,65.1,60.3,46.2,54.8,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8
18123,BXVNST,2025-09-11 EDT,40.844,-73.861,82,82.4,63,72.6,NA,NA,NA,79.4,29.5,50,57.5,46.1,51.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5
18124,BXVNST,2025-09-12 EDT,40.844,-73.861,82,80.5,64.2,70.9,NA,NA,NA,80.7,34.6,57,61.6,47,54.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5
18125,BXVNST,2025-09-13 EDT,40.844,-73.861,82,79.6,65.1,70.9,NA,NA,NA,92.2,45.8,70.2,63.1,54.7,60.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5
18126,BXVNST,2025-09-14 EDT,40.844,-73.861,82,83.3,65.3,73.8,NA,NA,NA,83,36.5,63.6,65.5,53,59.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
18127,BXVNST,2025-09-15 EDT,40.844,-73.861,82,79.4,66.3,72.2,NA,NA,NA,93.3,38.5,68,66,50.5,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2
