,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
22224,MHCHEL,2026-04-03 EDT,40.755,-74.005,38,65.1,42.1,52,NA,NA,NA,94.3,66.6,82.5,57.4,39,46.6,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8
22225,MHCHEL,2026-04-04 EDT,40.755,-74.005,38,72.6,43.5,59.6,NA,NA,NA,89.8,46.9,69.6,57.9,36.4,49.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4
22226,MHERAC,2026-04-01 EDT,40.725,-73.974,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22227,MHERAC,2026-04-02 EDT,40.725,-73.974,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22228,MHERAC,2026-04-03 EDT,40.725,-73.974,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22229,MHERAC,2026-04-04 EDT,40.725,-73.974,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22230,MHLSQR,2026-04-01 EDT,40.77,-73.995,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22231,MHLSQR,2026-04-02 EDT,40.77,-73.995,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22232,MHLSQR,2026-04-03 EDT,40.77,-73.995,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22233,MHLSQR,2026-04-04 EDT,40.77,-73.995,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22234,MHMHIL,2026-04-01 EDT,40.746,-73.974,26,78.9,55.7,70.1,NA,NA,NA,77.5,43.6,56.4,57.5,44.7,53.8,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22235,MHMHIL,2026-04-02 EDT,40.746,-73.974,26,55.6,42,45.4,NA,NA,NA,92.4,75.3,84,50.7,37.4,40.8,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22236,MHMHIL,2026-04-03 EDT,40.746,-73.974,26,65.7,41.5,52,NA,NA,NA,96.4,68,84.4,57.5,39.3,47.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22237,MHMHIL,2026-04-04 EDT,40.746,-73.974,26,71,42.9,59.9,NA,NA,NA,92.1,47.6,69.8,59.3,36.3,49.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22238,ORBLGV,2026-04-01 EDT,41.34947,-74.1902,646,73.7,45.3,63.2,NA,NA,NA,87.7,55,68.1,56.7,39.4,52.2,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7
22239,ORBLGV,2026-04-02 EDT,41.34947,-74.1902,646,45.2,38.9,41.8,NA,NA,NA,94.4,84.5,91,41.4,36,39.3,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1
22240,ORBLGV,2026-04-03 EDT,41.34947,-74.1902,646,68.1,37.9,50.6,NA,NA,NA,95.4,56.6,81.3,54.2,35.7,44.6,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7
22241,ORBLGV,2026-04-04 EDT,41.34947,-74.1902,646,66.1,41.5,57.7,NA,NA,NA,87.8,44.2,68.2,57.1,35.4,46.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8
22242,ORPJRV,2026-04-01 EDT,41.37316,-74.69602,427,71.5,46.3,62.1,NA,NA,NA,90.4,54.5,72,58.2,40.8,52.7,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8
22243,ORPJRV,2026-04-02 EDT,41.37316,-74.69602,427,46.3,40.1,43.1,NA,NA,NA,93.2,83.6,89.2,42.5,37.3,40.1,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1
22244,ORPJRV,2026-04-03 EDT,41.37316,-74.69602,427,64,39,49.6,NA,NA,NA,95.1,61.4,82.8,53.1,36.9,44.2,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2
22245,ORPJRV,2026-04-04 EDT,41.37316,-74.69602,427,68.5,46,57.4,NA,NA,NA,97,44.4,71.4,53.8,38.4,47.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7
22246,QNASTO,2026-04-01 EDT,40.781,-73.903,22,81.4,52.7,69.8,NA,NA,NA,91.2,41.5,57.8,57.6,45.2,54,0.03,4.3,18.4,249.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9
22247,QNASTO,2026-04-02 EDT,40.781,-73.903,22,52.4,41.2,44.6,NA,NA,NA,97.4,79,88,50.4,37.9,41.2,0.199,5.4,21,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
22248,QNASTO,2026-04-03 EDT,40.781,-73.903,22,66.2,40.9,51.6,NA,NA,NA,99.1,64.7,86.1,56.8,40.2,47.2,0.028,2.4,15.6,166.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7
22249,QNASTO,2026-04-04 EDT,40.781,-73.903,22,71.6,42.6,58.8,NA,NA,NA,95,47.5,73.1,58.1,36.9,49.7,0,3.6,25,86.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6
22250,QNCORO,2026-04-01 EDT,40.743,-73.86,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22251,QNCORO,2026-04-02 EDT,40.743,-73.86,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22252,QNCORO,2026-04-03 EDT,40.743,-73.86,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22253,QNCORO,2026-04-04 EDT,40.743,-73.86,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22254,QNDKIL,2026-04-01 EDT,40.754,-73.938,27,81.8,54.6,70.5,NA,NA,NA,84.6,41.1,56.2,57.4,45.1,53.9,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4
22255,QNDKIL,2026-04-02 EDT,40.754,-73.938,27,54.2,42.3,45.8,NA,NA,NA,93.9,75.3,84.8,51.1,37.7,41.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9
22256,QNDKIL,2026-04-03 EDT,40.754,-73.938,27,66.5,41.6,52.7,NA,NA,NA,97.1,64.6,83.3,58,39.8,47.4,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4
22257,QNDKIL,2026-04-04 EDT,40.754,-73.938,27,74.4,43.6,61,NA,NA,NA,92.8,44.2,68.9,58.7,36.8,50.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4
22258,QNHBEA,2026-04-01 EDT,40.659,-73.847,14,81.3,51.1,62.9,NA,NA,NA,88.9,41.8,69.2,60.7,44.6,51.8,0.016,NA,NA,NA,0,0,NA,62.6,51.8,56.3,55.5,51.3,53,NA,NA,NA,NA
22259,QNHBEA,2026-04-02 EDT,40.659,-73.847,14,55.2,41.1,45.3,NA,NA,NA,95.8,78.7,84.9,51.1,38.6,41,0.169,NA,NA,NA,0,0,NA,57.2,49.6,52.6,55.4,51.2,53,NA,NA,NA,NA
22260,QNHBEA,2026-04-03 EDT,40.659,-73.847,14,54.2,40.8,46.7,NA,NA,NA,98.5,82.2,92.5,50,39.6,44.6,0.031,NA,NA,NA,0,0,NA,53.8,48.4,50.8,51.8,49.6,50.6,NA,NA,NA,NA
22261,QNHBEA,2026-04-04 EDT,40.659,-73.847,14,70.1,41.8,54.3,NA,NA,NA,95.9,57.3,79,57.2,37.9,47.4,0.034,NA,NA,NA,0,0,NA,59.7,50.2,53.8,54.1,50.5,52,NA,NA,NA,NA
22262,QNLICI,2026-04-01 EDT,40.745,-73.934,70,NA,NA,NA,NA,NA,NA,85,43.3,57.2,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2
22263,QNLICI,2026-04-02 EDT,40.745,-73.934,70,53.4,41.8,45.2,NA,NA,NA,94.8,75.7,85,50.5,37.9,40.9,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9
22264,QNLICI,2026-04-03 EDT,40.745,-73.934,70,65.9,41.2,52,NA,NA,NA,97.9,66.8,84.5,56.7,39.2,47.2,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6
22265,QNLICI,2026-04-04 EDT,40.745,-73.934,70,NA,NA,NA,NA,NA,NA,94.4,47.9,70.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1
22266,QNMASP,2026-04-01 EDT,40.721,-73.909,22,81,54.7,68.3,NA,NA,NA,83.1,43.8,60.3,57.8,45.5,53.7,0.039,NA,NA,NA,0,0,0,61.3,54.7,57.4,55.4,53.1,53.9,51.8,49.7,50.7,NA
22267,QNMASP,2026-04-02 EDT,40.721,-73.909,22,54.5,41.7,45.5,NA,NA,NA,95,77.3,85.1,52,38.1,41.2,0.119,NA,NA,NA,0,0,0,57.2,51.1,53.5,55.4,52.7,54,52.2,51.8,52.1,NA
22268,QNMASP,2026-04-03 EDT,40.721,-73.909,22,66,41.2,51.8,NA,NA,NA,98.1,66.8,85.7,55.9,39.8,47.3,0.007,NA,NA,NA,0,0,0,56.1,50.2,52.7,53.1,51.4,52.2,52,51.1,51.4,NA
22269,QNMASP,2026-04-04 EDT,40.721,-73.909,22,71.5,42.6,59,NA,NA,NA,95.3,49.7,73.3,58.8,37.1,50,0,NA,NA,NA,0,0,0,59.9,52.9,55.4,54.9,52.9,53.5,52.2,51.3,51.6,NA
22270,QNSOZO,2026-04-01 EDT,40.674,-73.819,32,82,53,64.2,NA,NA,NA,86.7,41.8,67,59.4,44.7,52.2,0.031,NA,NA,NA,0,0,NA,62.1,51.4,56.4,53.9,50.5,51.9,NA,NA,NA,NA
22271,QNSOZO,2026-04-02 EDT,40.674,-73.819,32,55.1,41.2,45.3,NA,NA,NA,96,78.8,85,51.6,38.4,41,0.137,NA,NA,NA,0,0,NA,56.7,49.2,52,53.8,50.7,52.2,NA,NA,NA,NA
22272,QNSOZO,2026-04-03 EDT,40.674,-73.819,32,58.1,40.7,48,NA,NA,NA,98.8,73.6,90,51.3,39.4,45.1,0.007,NA,NA,NA,0,0,NA,55.6,47.8,51.2,51.4,49.5,50.3,NA,NA,NA,NA
22273,QNSOZO,2026-04-04 EDT,40.674,-73.819,32,72.5,42,55.6,NA,NA,NA,95.9,52,77,57,37.9,47.9,0.056,NA,NA,NA,0,0,NA,60.8,50.4,54.7,53.6,50.5,51.8,NA,NA,NA,NA
22274,QNTLCC,2026-04-01 EDT,40.749,-73.953,82,79.2,54,69.4,NA,NA,NA,86.1,43.2,57.3,57,44.6,53.5,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7
22275,QNTLCC,2026-04-02 EDT,40.749,-73.953,82,53.6,41.9,45.1,NA,NA,NA,94.4,76.2,85.5,50.8,37.5,41,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2
22276,QNTLCC,2026-04-03 EDT,40.749,-73.953,82,66,41.4,52,NA,NA,NA,98.5,65.7,84.2,57.3,39.4,47,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7
22277,QNTLCC,2026-04-04 EDT,40.749,-73.953,82,72.2,43,60,NA,NA,NA,93.2,45.4,69.7,58.2,36.6,49.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2
22278,RKMTIV,2026-04-01 EDT,41.19236,-74.04246,446,76,47.9,65,NA,NA,NA,84.3,50.9,64.5,60.7,41.1,52.5,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3
22279,RKMTIV,2026-04-02 EDT,41.19236,-74.04246,446,47.6,38.6,42.7,NA,NA,NA,95.3,85.7,92.9,44.6,37,40.7,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7
22280,RKMTIV,2026-04-03 EDT,41.19236,-74.04246,446,64.2,38.3,49.1,NA,NA,NA,96.2,62.4,85.8,54.2,36.5,44.7,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8
22281,RKMTIV,2026-04-04 EDT,41.19236,-74.04246,446,67.8,40.7,59,NA,NA,NA,91.4,44.1,67.5,57.6,35.4,47.8,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2
22282,SIFKIL,2026-04-01 EDT,40.587,-74.197,16,81,54.5,69.5,79.1,54.4,69.1,88.6,41.9,60.8,58.3,48,55,0.013,7,23,264.5,0,0,0,80.4,60.3,67,61.2,56.1,58.1,56.1,53.8,54.6,13.6
22283,SIFKIL,2026-04-02 EDT,40.587,-74.197,16,55.1,40.9,45.3,55.2,40.6,44.8,100,80,92.7,51.4,40.9,43.3,0.135,5.8,26.5,79.4,0,0,0,60.8,48,53,59.1,52.2,54.8,56.1,53.6,55.1,2.8
22284,SIFKIL,2026-04-03 EDT,40.587,-74.197,16,68.2,41,51.7,67.4,40.5,51.2,100,68.4,89.8,57.8,40.6,48.5,0.013,4,20.2,166.8,0,0,0,66.7,46.8,55.1,56.1,50.4,52.6,53.6,52,52.6,11.6
22285,SIFKIL,2026-04-04 EDT,40.587,-74.197,16,73.4,41.8,56.7,70.2,41.4,56.3,100,55.9,83.2,59.4,39.6,51.2,0,6.3,32.7,96.6,0,0,0,78.1,52.7,60.6,59.1,53.4,55.7,55,53.1,53.9,16
