,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
19661,BKBROW,2025-12-01 EST,40.672,-73.898,24,46.9,35.6,40.7,NA,NA,NA,78.6,27,44.5,36.1,12.6,19.9,0,NA,NA,NA,0,NA,NA,49.1,45,46.9,NA,NA,NA,NA,NA,NA,NA
19662,BKBROW,2025-12-02 EST,40.672,-73.898,24,42.3,35.4,39,NA,NA,NA,95.9,48.2,77.1,41,18,31.9,0.907,NA,NA,NA,0,NA,NA,46.5,45.1,45.4,NA,NA,NA,NA,NA,NA,NA
19663,BKBROW,2025-12-03 EST,40.672,-73.898,24,42.8,33.4,38.3,NA,NA,NA,76.4,37.9,54.9,31.3,17.6,23,0,NA,NA,NA,0,NA,NA,47.5,43.3,45.4,NA,NA,NA,NA,NA,NA,NA
19664,BKBROW,2025-12-04 EST,40.672,-73.898,24,43.6,26.3,36.2,NA,NA,NA,68.8,33.7,51.4,25.4,3,19.4,0,NA,NA,NA,0,NA,NA,45.9,43.2,44.4,NA,NA,NA,NA,NA,NA,NA
19665,BKBROW,2025-12-05 EST,40.672,-73.898,24,33.2,21.5,27.9,NA,NA,NA,73.4,30.1,51.4,25.6,-3.2,11.7,0,NA,NA,NA,0,NA,NA,43.2,40.3,41.6,NA,NA,NA,NA,NA,NA,NA
19666,BKBROW,2025-12-06 EST,40.672,-73.898,24,43.2,33,37.8,NA,NA,NA,82.4,55.5,68.4,31.6,23.8,28.1,0,NA,NA,NA,0,NA,NA,44.6,41.7,42.8,NA,NA,NA,NA,NA,NA,NA
19667,BKBROW,2025-12-07 EST,40.672,-73.898,24,44.7,34,39.3,NA,NA,NA,74.3,39.8,56.6,27.8,21,24.8,0,NA,NA,NA,0,NA,NA,45,41,43.2,NA,NA,NA,NA,NA,NA,NA
19668,BKBROW,2025-12-08 EST,40.672,-73.898,24,39,24.1,30.8,NA,NA,NA,64.6,16.2,32.5,27.4,-11.5,3,0,NA,NA,NA,0,NA,NA,43.9,40.1,42.3,NA,NA,NA,NA,NA,NA,NA
19669,BKBROW,2025-12-09 EST,40.672,-73.898,24,35.6,21.3,28.4,NA,NA,NA,64.7,28.8,43,24.5,-2,8.3,0,NA,NA,NA,0,NA,NA,40.7,38.1,39.5,NA,NA,NA,NA,NA,NA,NA
19670,BKBROW,2025-12-10 EST,40.672,-73.898,24,48,33.6,39.9,NA,NA,NA,87.9,49.4,69.6,38.2,23.4,30.4,0.062,NA,NA,NA,0,NA,NA,42.6,39.2,40.8,NA,NA,NA,NA,NA,NA,NA
19671,BKBROW,2025-12-11 EST,40.672,-73.898,24,41.2,28.4,35.2,NA,NA,NA,85,28.1,51.1,36.5,5.2,17.5,0,NA,NA,NA,0,NA,NA,43.7,41,42.2,NA,NA,NA,NA,NA,NA,NA
19672,BKBROW,2025-12-12 EST,40.672,-73.898,24,36.8,26.1,31.3,NA,NA,NA,55.8,29.6,42.6,16.6,6.2,10.9,0,NA,NA,NA,0,NA,NA,42.3,38.7,40.5,NA,NA,NA,NA,NA,NA,NA
19673,BKBROW,2025-12-13 EST,40.672,-73.898,24,42.7,29.1,35.2,NA,NA,NA,91.7,48.8,60.3,32,16.3,22.7,0.03,NA,NA,NA,0,NA,NA,41,38.5,39.8,NA,NA,NA,NA,NA,NA,NA
19674,BKBROW,2025-12-14 EST,40.672,-73.898,24,34.1,20.9,28.8,NA,NA,NA,96.7,54.7,78,32.4,8.2,22.4,0.541,NA,NA,NA,0,NA,NA,41,39.2,39.8,NA,NA,NA,NA,NA,NA,NA
19675,BKBROW,2025-12-15 EST,40.672,-73.898,24,30.9,20.7,25.5,NA,NA,NA,65.9,46,55.8,15.7,7.9,11.8,0,NA,NA,NA,0,NA,NA,39.4,38.8,39.2,NA,NA,NA,NA,NA,NA,NA
19676,BKBROW,2025-12-16 EST,40.672,-73.898,24,33.2,24.9,29.4,NA,NA,NA,73.5,40.6,54,18.4,11.1,14.4,0,NA,NA,NA,0,NA,NA,39.7,37.9,38.7,NA,NA,NA,NA,NA,NA,NA
19677,BKBROW,2025-12-17 EST,40.672,-73.898,24,47.6,30.3,38.7,NA,NA,NA,69.3,52.5,60.1,32.5,15.5,26,0,NA,NA,NA,0,NA,NA,40.3,37.2,38.7,NA,NA,NA,NA,NA,NA,NA
19678,BKBROW,2025-12-18 EST,40.672,-73.898,24,50,36.2,44.6,NA,NA,NA,92.9,50.2,74.9,48,28.7,36.8,0.023,NA,NA,NA,0,NA,NA,43.3,38.7,41,NA,NA,NA,NA,NA,NA,NA
19679,BKBROW,2025-12-19 EST,40.672,-73.898,24,56.7,32.3,47.8,NA,NA,NA,97.8,43.8,76.5,55.6,12.8,40.2,1.083,NA,NA,NA,0,NA,NA,48.4,43.3,46.2,NA,NA,NA,NA,NA,NA,NA
