,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
18563,BKBROW,2025-10-01 EDT,40.672,-73.898,24,73.6,57.9,65.4,NA,NA,NA,66,29.4,43.4,56.3,37.6,42,0,NA,NA,NA,0,NA,NA,80.4,71.8,76.1,NA,NA,NA,NA,NA,NA,NA
18564,BKBROW,2025-10-02 EDT,40.672,-73.898,24,70.7,55.5,61.7,NA,NA,NA,68.6,30.6,52.2,46.6,36.3,43.3,0,NA,NA,NA,0,NA,NA,79.5,71.1,74.9,NA,NA,NA,NA,NA,NA,NA
18565,BKBROW,2025-10-03 EDT,40.672,-73.898,24,72,55.6,63.5,NA,NA,NA,75.8,39.7,59.8,54.2,43.9,48.8,0,NA,NA,NA,0,NA,NA,78.1,70.3,74,NA,NA,NA,NA,NA,NA,NA
18566,BKBROW,2025-10-04 EDT,40.672,-73.898,24,84.7,58.1,69.8,NA,NA,NA,83.9,30.8,62.7,64.5,49.3,55.2,0,NA,NA,NA,0,NA,NA,80.4,70.9,75.3,NA,NA,NA,NA,NA,NA,NA
18567,BKBROW,2025-10-05 EDT,40.672,-73.898,24,83.5,63.5,72.6,NA,NA,NA,82.7,40.8,64.1,63.7,56.5,59.4,0,NA,NA,NA,0,NA,NA,82,73.9,77.5,NA,NA,NA,NA,NA,NA,NA
18568,BKBROW,2025-10-06 EDT,40.672,-73.898,24,80.3,64.3,70.5,NA,NA,NA,87,47.3,72.2,64.8,56.6,60.7,0,NA,NA,NA,0,NA,NA,81.6,74.7,77.8,NA,NA,NA,NA,NA,NA,NA
18569,BKBROW,2025-10-07 EDT,40.672,-73.898,24,78.2,65.8,71.1,NA,NA,NA,87.9,57.8,76.2,66.3,60.2,63.1,0,NA,NA,NA,0,NA,NA,80.1,74.7,77.4,NA,NA,NA,NA,NA,NA,NA
18570,BKBROW,2025-10-08 EDT,40.672,-73.898,24,72.6,59.7,68.3,NA,NA,NA,92.7,32.7,64.1,66.7,36.2,54.4,0.196,NA,NA,NA,0,NA,NA,77.7,72.7,75.8,NA,NA,NA,NA,NA,NA,NA
18571,BKBROW,2025-10-09 EDT,40.672,-73.898,24,63.9,51.6,57.4,NA,NA,NA,65.6,22.5,43,44.8,23.7,33.8,0,NA,NA,NA,0,NA,NA,75,68.2,71.3,NA,NA,NA,NA,NA,NA,NA
18572,BKBROW,2025-10-10 EDT,40.672,-73.898,24,62.7,49,56.6,NA,NA,NA,72.1,37.5,51.1,48.1,31.2,38.5,0,NA,NA,NA,0,NA,NA,71.2,65.8,68.8,NA,NA,NA,NA,NA,NA,NA
18573,BKBROW,2025-10-11 EDT,40.672,-73.898,24,66.2,59.3,62.2,NA,NA,NA,94.8,64.5,76.6,60.6,48.4,54.6,0.119,NA,NA,NA,0,NA,NA,69.4,68.2,68.6,NA,NA,NA,NA,NA,NA,NA
18574,BKBROW,2025-10-12 EDT,40.672,-73.898,24,63.7,56.6,59.6,NA,NA,NA,95.1,58.6,79.3,56.1,48,52.8,0.574,NA,NA,NA,0,NA,NA,68.2,64.8,66.5,NA,NA,NA,NA,NA,NA,NA
18575,BKBROW,2025-10-13 EDT,40.672,-73.898,24,58.5,55,57,NA,NA,NA,96,89.5,94,57.1,53.5,55.3,0.728,NA,NA,NA,0,NA,NA,64.8,63.1,63.8,NA,NA,NA,NA,NA,NA,NA
18576,BKBROW,2025-10-14 EDT,40.672,-73.898,24,64.4,54.1,59,NA,NA,NA,92.9,66.5,81.2,56.3,51.1,53.1,0,NA,NA,NA,0,NA,NA,66.7,63,64.5,NA,NA,NA,NA,NA,NA,NA
18577,BKBROW,2025-10-15 EDT,40.672,-73.898,24,71.4,55.9,62.5,NA,NA,NA,92.8,39.5,66,57,36.5,50.3,0,NA,NA,NA,0,NA,NA,68.5,64.2,66.1,NA,NA,NA,NA,NA,NA,NA
18578,BKBROW,2025-10-16 EDT,40.672,-73.898,24,64,48.9,55.8,NA,NA,NA,60.7,16.8,38.5,37.6,17.4,29.2,0,NA,NA,NA,0,NA,NA,67.8,61.3,64.4,NA,NA,NA,NA,NA,NA,NA
18579,BKBROW,2025-10-17 EDT,40.672,-73.898,24,66.8,49.1,57,NA,NA,NA,49.6,26,38.2,37.1,28.1,31.2,0,NA,NA,NA,0,NA,NA,67.1,59.9,63.2,NA,NA,NA,NA,NA,NA,NA
18580,BKBROW,2025-10-18 EDT,40.672,-73.898,24,67.8,49.8,58.5,NA,NA,NA,70.3,27.1,49.6,51.7,31.3,39,0,NA,NA,NA,0,NA,NA,66.4,60.8,63.5,NA,NA,NA,NA,NA,NA,NA
18581,BKBROW,2025-10-19 EDT,40.672,-73.898,24,69.4,54.5,63.4,NA,NA,NA,93,61.7,79.3,61.8,46.8,56.8,0,NA,NA,NA,0,NA,NA,67.5,62.1,64.6,NA,NA,NA,NA,NA,NA,NA
18582,BKBROW,2025-10-20 EDT,40.672,-73.898,24,68.1,57,62,NA,NA,NA,87.8,49.4,66.4,63.9,40.1,50.1,0.006,NA,NA,NA,0,NA,NA,67.1,64.8,65.8,NA,NA,NA,NA,NA,NA,NA
18583,BKBROW,2025-10-21 EDT,40.672,-73.898,24,67.6,51.7,60.1,NA,NA,NA,73.9,36.3,56.7,54.4,38.3,44.3,0,NA,NA,NA,0,NA,NA,66.7,61.3,64,NA,NA,NA,NA,NA,NA,NA
18584,BKBROW,2025-10-22 EDT,40.672,-73.898,24,66.5,56.5,60.4,NA,NA,NA,94.2,32.2,61.7,56.9,32.1,45.4,0.268,NA,NA,NA,0,NA,NA,68.2,63.5,65.2,NA,NA,NA,NA,NA,NA,NA
18585,BKBROW,2025-10-23 EDT,40.672,-73.898,24,63.6,51.7,56,NA,NA,NA,60,38.8,50.1,38.9,36,37.5,0,NA,NA,NA,0,NA,NA,64.3,60.4,62.5,NA,NA,NA,NA,NA,NA,NA
18586,BKBROW,2025-10-24 EDT,40.672,-73.898,24,63,47.4,55.1,NA,NA,NA,72.4,37.8,52.6,39.5,34.1,37.4,0,NA,NA,NA,0,NA,NA,64.4,59,61.7,NA,NA,NA,NA,NA,NA,NA
18587,BKBROW,2025-10-25 EDT,40.672,-73.898,24,63.9,47.8,55.5,NA,NA,NA,69.2,27,48.9,39,27.7,35.8,0,NA,NA,NA,0,NA,NA,63.9,59,61.7,NA,NA,NA,NA,NA,NA,NA
18588,BKBROW,2025-10-26 EDT,40.672,-73.898,24,62.8,49.4,54.7,NA,NA,NA,67.8,34.3,49.2,40.3,30.3,35.4,0,NA,NA,NA,0,NA,NA,64.8,59.9,62,NA,NA,NA,NA,NA,NA,NA
18589,BKBROW,2025-10-27 EDT,40.672,-73.898,24,59.9,44.7,51.5,NA,NA,NA,68.2,33,51.3,36.6,27.8,33.4,0,NA,NA,NA,0,NA,NA,63.9,58.3,61,NA,NA,NA,NA,NA,NA,NA
18590,BKBROW,2025-10-28 EDT,40.672,-73.898,24,54.5,46.3,51,NA,NA,NA,76.6,53.1,64.1,41,36.6,39.1,0,NA,NA,NA,0,NA,NA,61.2,57.9,59.4,NA,NA,NA,NA,NA,NA,NA
18591,BKBROW,2025-10-29 EDT,40.672,-73.898,24,55.9,49.9,52.9,NA,NA,NA,75.7,58.7,66.9,45.3,39,42.1,0,NA,NA,NA,0,NA,NA,60.4,58.5,59.4,NA,NA,NA,NA,NA,NA,NA
18592,BKBROW,2025-10-30 EDT,40.672,-73.898,24,63.1,51.5,57.9,NA,NA,NA,97.4,73.2,93.5,61.9,45.3,56,2.389,NA,NA,NA,0,NA,NA,60.9,59,59.7,NA,NA,NA,NA,NA,NA,NA
