,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
15322,BKMAPL,2025-04-24 EDT,40.623,-73.975,52,73.7,55.3,65.2,NA,NA,NA,70.3,28.4,45.7,49.5,37.8,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4
15323,BKMAPL,2025-04-25 EDT,40.623,-73.975,52,72.5,57.2,64.1,NA,NA,NA,87.8,42.1,61.1,56.6,40.8,50.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2
15324,BKMAPL,2025-04-26 EDT,40.623,-73.975,52,71.6,55.4,63.1,NA,NA,NA,97.2,46,85.1,66.5,36.9,58.2,0.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8
15325,BKMAPL,2025-04-27 EDT,40.623,-73.975,52,61.1,49.3,55.7,NA,NA,NA,54.7,36.7,45.5,37.3,31.1,34.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1
15326,BKMAPL,2025-04-28 EDT,40.623,-73.975,52,75.8,53.1,63.2,NA,NA,NA,51.2,18.3,33.3,41.5,27.4,32.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2
15327,BKMAPL,2025-04-29 EDT,40.623,-73.975,52,75.3,54.7,65,NA,NA,NA,62.4,31.9,49.8,54.3,35.8,45.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
15328,BKMAPL,2025-04-30 EDT,40.623,-73.975,52,76.8,64.2,70.2,NA,NA,NA,71.6,13.1,38.1,59.6,21.9,39.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8
15329,BKNYRD,2025-04-01 EDT,40.705,-73.984,33,60,41.9,49.7,NA,NA,NA,96.1,25.5,50.3,58.8,13.2,29.9,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8
15330,BKNYRD,2025-04-02 EDT,40.705,-73.984,33,47.3,37.8,42.4,NA,NA,NA,82.7,27.6,50.9,39.9,12.5,24.2,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4
15331,BKNYRD,2025-04-03 EDT,40.705,-73.984,33,73.2,44.6,58.2,NA,NA,NA,96.4,70.3,84.2,63.8,39.9,53.2,0.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1
15332,BKNYRD,2025-04-04 EDT,40.705,-73.984,33,72.7,60.4,66.8,NA,NA,NA,75.5,23.6,48,63.3,29.3,44.3,0.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
15333,BKNYRD,2025-04-05 EDT,40.705,-73.984,33,61.3,43.1,50.4,NA,NA,NA,95.2,32.2,66.4,44.1,30.8,37.9,0.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1
15334,BKNYRD,2025-04-06 EDT,40.705,-73.984,33,56.7,43,49.9,NA,NA,NA,95.7,30.3,73.8,46.2,23.2,40.5,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6
15335,BKNYRD,2025-04-07 EDT,40.705,-73.984,33,51.8,40.3,43.4,NA,NA,NA,93.8,37.5,81.1,40.8,26.7,37.4,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7
15336,BKNYRD,2025-04-08 EDT,40.705,-73.984,33,45.3,36.9,42,NA,NA,NA,91.9,26.4,51,40.9,9.1,22.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3
15337,BKNYRD,2025-04-09 EDT,40.705,-73.984,33,48.4,32.9,39.5,NA,NA,NA,63.8,18.4,36.9,31.7,6,14.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7
15338,BKNYRD,2025-04-10 EDT,40.705,-73.984,33,49.4,41.3,44.2,NA,NA,NA,71.6,43.7,58.9,35.3,24.4,30.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1
15339,BKNYRD,2025-04-11 EDT,40.705,-73.984,33,45.7,42.4,43.7,NA,NA,NA,92.5,60.3,79.9,41.1,30.2,37.8,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4
15340,BKNYRD,2025-04-12 EDT,40.705,-73.984,33,42.7,37.4,39.4,NA,NA,NA,93.3,82,89.5,40.5,35.2,36.6,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2
15341,BKNYRD,2025-04-13 EDT,40.705,-73.984,33,58.1,39.6,49.8,NA,NA,NA,88.2,45.4,61.7,38.6,33.8,36.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9
15342,BKNYRD,2025-04-14 EDT,40.705,-73.984,33,64.4,48.3,55.3,NA,NA,NA,70.8,28,47.8,44.9,29.5,35.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9
15343,BKNYRD,2025-04-15 EDT,40.705,-73.984,33,68.8,49.9,58.3,NA,NA,NA,84,25.9,58.1,53.4,27.7,42,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1
15344,BKNYRD,2025-04-16 EDT,40.705,-73.984,33,51.2,45.9,48.2,NA,NA,NA,50.9,37.2,43.8,29.4,24.9,27.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4
15345,BKNYRD,2025-04-17 EDT,40.705,-73.984,33,63.6,43.8,53.1,NA,NA,NA,56.3,16.1,34.7,29.5,16.2,23.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
15346,BKNYRD,2025-04-18 EDT,40.705,-73.984,33,64.8,48.9,57.2,NA,NA,NA,76.1,22.3,42.1,47.6,19.4,33.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
15347,BKNYRD,2025-04-19 EDT,40.705,-73.984,33,83.6,53.9,70.4,NA,NA,NA,78.8,35.4,55.3,56.9,47.2,52.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9
15348,BKNYRD,2025-04-20 EDT,40.705,-73.984,33,74.1,56.5,64.9,NA,NA,NA,60.9,17.4,35.5,58.1,20.1,34.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5
15349,BKNYRD,2025-04-21 EDT,40.705,-73.984,33,59.5,51.4,53.5,NA,NA,NA,82.1,25.8,47.7,48,23.3,32.6,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6
15350,BKNYRD,2025-04-22 EDT,40.705,-73.984,33,79,53.3,65.8,NA,NA,NA,90.3,24.6,58.3,55.6,38.1,47.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2
15351,BKNYRD,2025-04-23 EDT,40.705,-73.984,33,73.1,56.4,64,NA,NA,NA,49.6,22.8,35.9,42.2,31.1,35.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5
15352,BKNYRD,2025-04-24 EDT,40.705,-73.984,33,75.4,58,67.3,NA,NA,NA,58.7,25.1,38.3,46.1,35,40.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7
15353,BKNYRD,2025-04-25 EDT,40.705,-73.984,33,75.4,60.2,66.6,NA,NA,NA,82.5,32.1,52.1,58.6,37.1,47.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3
15354,BKNYRD,2025-04-26 EDT,40.705,-73.984,33,72.8,55.8,65.1,NA,NA,NA,94.7,45.3,79.9,64.3,37.2,58.3,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4
15355,BKNYRD,2025-04-27 EDT,40.705,-73.984,33,60.3,49.5,55.5,NA,NA,NA,53.5,31.6,44.4,37.3,28.7,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9
15356,BKNYRD,2025-04-28 EDT,40.705,-73.984,33,75.2,55.4,64.1,NA,NA,NA,38.3,16.2,28.5,37,25,29.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3
15357,BKNYRD,2025-04-29 EDT,40.705,-73.984,33,78.1,56.4,67.7,NA,NA,NA,55.1,26.9,41.6,54.1,33.9,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5
15358,BKNYRD,2025-04-30 EDT,40.705,-73.984,33,74.3,63.8,69.8,NA,NA,NA,70.1,13.5,36.7,58.9,20.9,38.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2
15359,BXVNST,2025-04-01 EDT,40.844,-73.861,82,60.3,42.8,50.4,NA,NA,NA,97.7,25.2,50,59.3,14.1,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6
15360,BXVNST,2025-04-02 EDT,40.844,-73.861,82,47,36.4,41.9,NA,NA,NA,81.1,29.3,48.7,39.5,12.1,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3
15361,BXVNST,2025-04-03 EDT,40.844,-73.861,82,74.3,43.8,58.3,NA,NA,NA,98.4,69.8,84.4,63.9,39.1,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4
15362,BXVNST,2025-04-04 EDT,40.844,-73.861,82,73.3,60.9,67.6,NA,NA,NA,75.6,23.6,45.7,63.6,29.8,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
15363,BXVNST,2025-04-05 EDT,40.844,-73.861,82,60.7,42.7,49.7,NA,NA,NA,97.3,31.1,68.2,43.6,29.9,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4
15364,BXVNST,2025-04-06 EDT,40.844,-73.861,82,58.1,42.4,49.7,NA,NA,NA,98.3,31.5,73.7,46.5,23.7,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7
15365,BXVNST,2025-04-07 EDT,40.844,-73.861,82,51.6,39.8,42.7,NA,NA,NA,94.8,39,82.9,40.4,27.4,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9
15366,BXVNST,2025-04-08 EDT,40.844,-73.861,82,46.9,36.5,42.3,NA,NA,NA,95.4,23.9,50.4,40.8,9.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
15367,BXVNST,2025-04-09 EDT,40.844,-73.861,82,50.4,31.9,40.4,NA,NA,NA,66.6,15.3,35.6,32.4,4.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7
15368,BXVNST,2025-04-10 EDT,40.844,-73.861,82,51.1,40.7,44.1,NA,NA,NA,77.7,39.5,62.1,36.4,23.5,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9
15369,BXVNST,2025-04-11 EDT,40.844,-73.861,82,45.4,41.2,42.9,NA,NA,NA,93.9,62.2,80.6,40.9,30.6,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3
15370,BXVNST,2025-04-12 EDT,40.844,-73.861,82,42.6,36.5,39.2,NA,NA,NA,95.1,79.5,90.1,41,34.8,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7
15371,BXVNST,2025-04-13 EDT,40.844,-73.861,82,58.6,39.1,49.4,NA,NA,NA,90.8,44.7,63.6,40.2,34.6,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7
