,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
5193,BKBROW,2023-09-25 EDT,40.672,-73.898,24,63.1,58.5,60.9,NA,NA,NA,97.3,84.9,94,62.3,54.9,59.1,0.41,NA,NA,NA,0,NA,NA,68.5,66.7,67.8,NA,NA,NA,NA,NA,NA,NA
5194,BKBROW,2023-09-26 EDT,40.672,-73.898,24,61.7,56.4,60,NA,NA,NA,91.6,74.9,82.5,57.4,49.3,54.6,0.017,NA,NA,NA,0,NA,NA,66.7,65.5,66.2,NA,NA,NA,NA,NA,NA,NA
5195,BKBROW,2023-09-27 EDT,40.672,-73.898,24,70.1,53.6,61.4,NA,NA,NA,80.6,41.9,62.1,52.4,41.6,47.9,0,NA,NA,NA,0,NA,NA,71.8,63.1,67,NA,NA,NA,NA,NA,NA,NA
5196,BKBROW,2023-09-28 EDT,40.672,-73.898,24,68.5,56.7,60.8,NA,NA,NA,96.9,67.1,82,60.4,50.9,55.1,0.881,NA,NA,NA,0,NA,NA,69.5,64.8,67.3,NA,NA,NA,NA,NA,NA,NA
5197,BKBROW,2023-09-29 EDT,40.672,-73.898,24,61.6,58.8,60.1,NA,NA,NA,97.8,90.7,94.9,60.2,56.8,58.7,4.273,NA,NA,NA,0,NA,NA,65.9,63,64.3,NA,NA,NA,NA,NA,NA,NA
5198,BKBROW,2023-09-30 EDT,40.672,-73.898,24,68,57.6,62.1,NA,NA,NA,95.2,70.8,85.4,59.7,55.4,57.6,0.091,NA,NA,NA,0,NA,NA,67.8,63.5,65.2,NA,NA,NA,NA,NA,NA,NA
5199,BKMAPL,2023-09-01 EDT,40.623,-73.975,52,77.9,62.4,69.4,NA,NA,NA,66.8,34.5,51.1,55.8,44.6,50.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7
5200,BKMAPL,2023-09-02 EDT,40.623,-73.975,52,78.2,62.2,70.3,NA,NA,NA,76.9,48,64.5,62.3,52.3,57.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1
5201,BKMAPL,2023-09-03 EDT,40.623,-73.975,52,90.2,67.5,79.3,NA,NA,NA,84.3,35.7,62.3,68.3,58.9,64.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5
5202,BKMAPL,2023-09-04 EDT,40.623,-73.975,52,90.6,75.7,82.4,NA,NA,NA,75,51.4,63.5,71,66.1,68.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9
5203,BKMAPL,2023-09-05 EDT,40.623,-73.975,52,93.8,77.9,85.7,NA,NA,NA,81.5,43.4,62,73.5,67.1,70.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1
5204,BKMAPL,2023-09-06 EDT,40.623,-73.975,52,95.1,79.3,87.3,NA,NA,NA,81.1,38.4,58.7,74.1,65.2,70.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2
5205,BKMAPL,2023-09-07 EDT,40.623,-73.975,52,95,78.4,85.5,NA,NA,NA,81.4,43,61.3,73.3,61.5,70.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1
5206,BKMAPL,2023-09-08 EDT,40.623,-73.975,52,89.7,76.7,79.9,NA,NA,NA,97,50.2,73,77.3,61.8,70.2,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
5207,BKMAPL,2023-09-09 EDT,40.623,-73.975,52,86.9,75.4,79.2,NA,NA,NA,94.7,65.9,85.8,76.6,71.5,74.4,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6
5208,BKMAPL,2023-09-10 EDT,40.623,-73.975,52,79.9,69.6,74.9,NA,NA,NA,96.8,67.2,86.4,72.6,67.8,70.5,1.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6
5209,BKMAPL,2023-09-11 EDT,40.623,-73.975,52,84.1,71.3,75.9,NA,NA,NA,98.1,63.7,86.8,73.9,68.6,71.3,2.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9
5210,BKMAPL,2023-09-12 EDT,40.623,-73.975,52,85.2,70.4,75.8,NA,NA,NA,95.5,47.3,79.1,70.8,62.1,68.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3
5211,BKMAPL,2023-09-13 EDT,40.623,-73.975,52,81.5,72.8,76.3,NA,NA,NA,94.5,59.2,79,73.3,63.6,69,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8
5212,BKMAPL,2023-09-14 EDT,40.623,-73.975,52,80.7,67.1,73,NA,NA,NA,81,29.4,53.3,66.1,43.6,53.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6
5213,BKMAPL,2023-09-15 EDT,40.623,-73.975,52,72,59.4,65.4,NA,NA,NA,65.7,43,54.8,51.2,46.9,48.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2
5214,BKMAPL,2023-09-16 EDT,40.623,-73.975,52,78.3,60.9,68.9,NA,NA,NA,68.2,31.7,49.4,52.3,43.3,48.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1
5215,BKMAPL,2023-09-17 EDT,40.623,-73.975,52,78.2,60.3,69.4,NA,NA,NA,92.4,37.1,61.6,68.1,47.4,54.8,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2
5216,BKMAPL,2023-09-18 EDT,40.623,-73.975,52,70.7,63.5,66.6,NA,NA,NA,97.6,84.2,92.5,67,59.3,64.3,1.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3
5217,BKMAPL,2023-09-19 EDT,40.623,-73.975,52,75.5,59.5,67,NA,NA,NA,87,40,63,59.4,47.7,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6
5218,BKMAPL,2023-09-20 EDT,40.623,-73.975,52,76.8,60.6,68.6,NA,NA,NA,74.3,38.2,55,55.4,46.9,50.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8
5219,BKMAPL,2023-09-21 EDT,40.623,-73.975,52,75.1,59.7,67.8,NA,NA,NA,70.4,35.9,54.6,54.3,45.7,50.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3
5220,BKMAPL,2023-09-22 EDT,40.623,-73.975,52,74.3,62.6,66.9,NA,NA,NA,82.4,40,62.9,57.7,46.9,53.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6
5221,BKMAPL,2023-09-23 EDT,40.623,-73.975,52,63.4,59.1,61.2,NA,NA,NA,95.7,58.6,86.6,60.5,48.7,56.9,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8
5222,BKMAPL,2023-09-24 EDT,40.623,-73.975,52,66.1,63.1,64.3,NA,NA,NA,97.4,90.2,94.8,64.3,60.5,62.8,1.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1
5223,BKMAPL,2023-09-25 EDT,40.623,-73.975,52,63.3,58.8,61.1,NA,NA,NA,98.1,85.2,94.8,62.7,55.8,59.6,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8
5224,BKMAPL,2023-09-26 EDT,40.623,-73.975,52,61.2,57.7,60.2,NA,NA,NA,93.9,72.4,82.7,57.9,49.3,54.9,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3
5225,BKMAPL,2023-09-27 EDT,40.623,-73.975,52,68.2,53.8,61.2,NA,NA,NA,78.1,44.2,62.4,54.1,43,47.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3
5226,BKMAPL,2023-09-28 EDT,40.623,-73.975,52,66.9,57.5,60.8,NA,NA,NA,97.4,70.8,82.5,60.6,51,55.4,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3
5227,BKMAPL,2023-09-29 EDT,40.623,-73.975,52,61.5,59.1,60.2,NA,NA,NA,98.8,91.6,96.3,60.6,57.7,59.2,6.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2
5228,BKMAPL,2023-09-30 EDT,40.623,-73.975,52,67.7,57.8,62.1,NA,NA,NA,96,71.3,86.3,60.2,55.7,57.9,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8
5229,BKNYRD,2023-09-01 EDT,40.705,-73.984,33,76,62.9,68.7,NA,NA,NA,65.2,31.1,48.6,55,39.8,47.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7
5230,BKNYRD,2023-09-02 EDT,40.705,-73.984,33,78.6,64,70.5,NA,NA,NA,70.8,43.1,61,60.9,51.6,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8
5231,BKNYRD,2023-09-03 EDT,40.705,-73.984,33,89.4,68.7,79.3,NA,NA,NA,80.3,36.9,60,67.7,58.5,63.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7
5232,BKNYRD,2023-09-04 EDT,40.705,-73.984,33,90,76.5,82.8,NA,NA,NA,72.6,46.4,61.2,71,65.6,67.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1
5233,BKNYRD,2023-09-05 EDT,40.705,-73.984,33,92.3,78.4,85.5,NA,NA,NA,78,47,60.7,72.7,67.7,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3
5234,BKNYRD,2023-09-06 EDT,40.705,-73.984,33,94.1,79.9,87.2,NA,NA,NA,76.6,36.7,56.6,72.9,63.4,69.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9
5235,BKNYRD,2023-09-07 EDT,40.705,-73.984,33,95,80.4,86,NA,NA,NA,70.6,38.8,56.3,71.9,61.3,68.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1
5236,BKNYRD,2023-09-08 EDT,40.705,-73.984,33,90.8,76.4,79.6,NA,NA,NA,91.8,51.6,72.3,75.3,61.7,69.7,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6
5237,BKNYRD,2023-09-09 EDT,40.705,-73.984,33,86.6,75.4,79.1,NA,NA,NA,89.1,61,81.4,74.7,67.7,72.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9
5238,BKNYRD,2023-09-10 EDT,40.705,-73.984,33,78.1,69.6,74.7,NA,NA,NA,94.2,70.5,83.7,71.9,66.3,69.4,1.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6
5239,BKNYRD,2023-09-11 EDT,40.705,-73.984,33,82.6,71.8,75.5,NA,NA,NA,96.5,62.5,83.9,71.7,67,70,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
5240,BKNYRD,2023-09-12 EDT,40.705,-73.984,33,84.3,70,75.9,NA,NA,NA,89.9,44,74.1,69.7,60.1,66.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3
5241,BKNYRD,2023-09-13 EDT,40.705,-73.984,33,80.6,72,76.5,NA,NA,NA,93.3,57.1,74.2,72.7,62,67.3,0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6
5242,BKNYRD,2023-09-14 EDT,40.705,-73.984,33,78.8,66.4,72.2,NA,NA,NA,80.6,29.9,53.6,65.5,43.7,53.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1
5243,BKNYRD,2023-09-15 EDT,40.705,-73.984,33,70.4,59.9,64.7,NA,NA,NA,68.7,46.3,57.1,51,47,48.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6
5244,BKNYRD,2023-09-16 EDT,40.705,-73.984,33,77.5,61.4,68.9,NA,NA,NA,60.2,32.1,47.4,51.2,44.3,47.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9
5245,BKNYRD,2023-09-17 EDT,40.705,-73.984,33,77.3,61.1,69.2,NA,NA,NA,88.9,37.9,58.2,65.9,47.2,53.2,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3
5246,BKNYRD,2023-09-18 EDT,40.705,-73.984,33,70.4,64.4,66.7,NA,NA,NA,96,77.7,89.2,65.8,58,63.4,1.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8
5247,BKNYRD,2023-09-19 EDT,40.705,-73.984,33,74.4,60.6,67.5,NA,NA,NA,79.6,39.9,59.2,57.9,47.3,51.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6
5248,BKNYRD,2023-09-20 EDT,40.705,-73.984,33,75.4,61.8,68.8,NA,NA,NA,60.5,38.5,48.4,51.2,46.2,48.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8
5249,BKNYRD,2023-09-21 EDT,40.705,-73.984,33,73.3,61.3,67.3,NA,NA,NA,68.6,38.7,53.6,52.9,44.7,49.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4
5250,BKNYRD,2023-09-22 EDT,40.705,-73.984,33,73,62.7,66.4,NA,NA,NA,84.7,39.5,63.9,58.4,46.3,53.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4
5251,BKNYRD,2023-09-23 EDT,40.705,-73.984,33,63.1,59.1,60.9,NA,NA,NA,93.7,61,85,59.9,49.2,56.1,1.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7
5252,BKNYRD,2023-09-24 EDT,40.705,-73.984,33,65.4,61.9,63.6,NA,NA,NA,95.7,88.3,93.8,63.2,59.9,61.8,1.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1
5253,BKNYRD,2023-09-25 EDT,40.705,-73.984,33,63.2,58.4,60.8,NA,NA,NA,96.2,77.7,91.8,62.1,53.7,58.4,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4
5254,BKNYRD,2023-09-26 EDT,40.705,-73.984,33,61.7,58,59.8,NA,NA,NA,93.7,67,81.5,56.8,49.6,54,0.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6
5255,BKNYRD,2023-09-27 EDT,40.705,-73.984,33,65.1,54.2,60,NA,NA,NA,77.4,42.4,61.8,52.1,41.6,46.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6
5256,BKNYRD,2023-09-28 EDT,40.705,-73.984,33,64.5,56.6,59.9,NA,NA,NA,94.7,69.3,80.8,57.9,50.5,53.9,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1
5257,BKNYRD,2023-09-29 EDT,40.705,-73.984,33,61.5,59.2,60.4,NA,NA,NA,97.7,87.4,93.4,59.7,57,58.5,6.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4
5258,BKNYRD,2023-09-30 EDT,40.705,-73.984,33,66.3,57.9,62.1,NA,NA,NA,93.5,72.6,84.1,59.3,55,57.1,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1
5259,BXVNST,2023-09-01 EDT,40.844,-73.861,82,76.6,59.9,68.5,NA,NA,NA,64.6,33.6,48.2,55.2,43.9,47.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5
5260,BXVNST,2023-09-02 EDT,40.844,-73.861,82,81.7,63.7,71.9,NA,NA,NA,69.7,37.8,57.6,61.2,50.5,55.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
5261,BXVNST,2023-09-03 EDT,40.844,-73.861,82,93.9,70,81.5,NA,NA,NA,74.2,29.8,54.8,66.6,57.1,62.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5
5262,BXVNST,2023-09-04 EDT,40.844,-73.861,82,91,75.1,82.7,NA,NA,NA,76.9,47.1,62.1,70.2,65.9,68.2,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2
5263,BXVNST,2023-09-05 EDT,40.844,-73.861,82,94.5,77.1,85.8,NA,NA,NA,80.2,42.6,59.9,71.6,66.1,69.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8
5264,BXVNST,2023-09-06 EDT,40.844,-73.861,82,96.6,78.2,87.2,NA,NA,NA,81.8,38.2,58,72.7,65.8,69.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6
5265,BXVNST,2023-09-07 EDT,40.844,-73.861,82,97.2,78.4,86.7,NA,NA,NA,70,36.5,54.2,71.9,60.9,67.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5
5266,BXVNST,2023-09-08 EDT,40.844,-73.861,82,92.2,72.6,78.1,NA,NA,NA,90.8,55.3,78,75.7,63.6,70.4,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2
5267,BXVNST,2023-09-09 EDT,40.844,-73.861,82,87.6,73.9,77.9,NA,NA,NA,91.8,60.3,81.4,74.1,62,71.6,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1
5268,BXVNST,2023-09-10 EDT,40.844,-73.861,82,79.9,69.1,74.1,NA,NA,NA,95.9,65.9,86.1,71.4,66.7,69.6,1.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5
5269,BXVNST,2023-09-11 EDT,40.844,-73.861,82,86,70.2,74.3,NA,NA,NA,96.4,54.2,86.2,73.2,65.7,69.6,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6
5270,BXVNST,2023-09-12 EDT,40.844,-73.861,82,84.8,68.4,74.8,NA,NA,NA,94.1,45.9,77.3,69.9,60.1,66.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4
5271,BXVNST,2023-09-13 EDT,40.844,-73.861,82,83,72.4,76.8,NA,NA,NA,91.8,53.8,73,72.2,62.3,67.1,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5
