,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
19121,BKBROW,2025-11-01 EDT,40.672,-73.898,24,61.6,48.7,54.2,NA,NA,NA,54.7,32.7,42.6,35.5,29.1,31.7,0,NA,NA,NA,0,NA,NA,59.7,55.6,57.6,NA,NA,NA,NA,NA,NA,NA
19122,BKBROW,2025-11-02 EST,40.672,-73.898,24,62.7,44.7,53.5,NA,NA,NA,70,34.5,57.8,46.6,31.9,38.4,0,NA,NA,NA,0,NA,NA,60.3,55.3,57.6,NA,NA,NA,NA,NA,NA,NA
19123,BKBROW,2025-11-03 EST,40.672,-73.898,24,59.6,50.3,55,NA,NA,NA,80.4,41.3,67.3,48.4,31.5,44.1,0.007,NA,NA,NA,0,NA,NA,58.5,56.8,57.7,NA,NA,NA,NA,NA,NA,NA
19124,BKBROW,2025-11-04 EST,40.672,-73.898,24,62.9,48.7,55.1,NA,NA,NA,58.9,21.9,38.8,35.5,21.4,29.2,0,NA,NA,NA,0,NA,NA,59.9,55,57.3,NA,NA,NA,NA,NA,NA,NA
19125,BKBROW,2025-11-05 EST,40.672,-73.898,24,66.9,48.5,57.4,NA,NA,NA,59.7,27.8,45.1,48,24.5,36,0.002,NA,NA,NA,0,NA,NA,58.5,55.4,57,NA,NA,NA,NA,NA,NA,NA
19126,BKBROW,2025-11-06 EST,40.672,-73.898,24,57.5,44.7,51.2,NA,NA,NA,55.1,27.4,42,37.1,21.6,28.5,0,NA,NA,NA,0,NA,NA,57.9,55.6,56.9,NA,NA,NA,NA,NA,NA,NA
19127,BKBROW,2025-11-07 EST,40.672,-73.898,24,60,43.4,53.1,NA,NA,NA,71.7,29.9,51.8,48.6,25.5,35.4,0.004,NA,NA,NA,0,NA,NA,56.6,53.4,55.1,NA,NA,NA,NA,NA,NA,NA
19128,BKBROW,2025-11-08 EST,40.672,-73.898,24,68.3,55.5,60.6,NA,NA,NA,92.8,38.2,63.2,54.1,40.1,46.9,0.03,NA,NA,NA,0,NA,NA,61.7,56.3,58.6,NA,NA,NA,NA,NA,NA,NA
19129,BKBROW,2025-11-09 EST,40.672,-73.898,24,62,54.7,58.8,NA,NA,NA,98.2,70.8,90.7,59.1,47.4,56,0.605,NA,NA,NA,0,NA,NA,59.8,57.9,59,NA,NA,NA,NA,NA,NA,NA
19130,BKBROW,2025-11-10 EST,40.672,-73.898,24,59.1,36.2,51.1,NA,NA,NA,98.5,49,77.5,58.7,19.4,44.1,0.193,NA,NA,NA,0,NA,NA,59.9,56.3,59.1,NA,NA,NA,NA,NA,NA,NA
