,station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m_max [degF],temp_2m_min [degF],temp_2m_avg [degF],temp_9m_max [degF],temp_9m_min [degF],temp_9m_avg [degF],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],dewpoint_max [degF],dewpoint_min [degF],dewpoint_avg [degF],precip_total [inch],wind_speed_prop_avg [mile/hr],wind_speed_prop_max [mile/hr],wind_direction_prop_avg [degrees],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degF],soil_temp_05cm_min [degF],soil_temp_05cm_avg [degF],soil_temp_25cm_max [degF],soil_temp_25cm_min [degF],soil_temp_25cm_avg [degF],soil_temp_50cm_max [degF],soil_temp_50cm_min [degF],soil_temp_50cm_avg [degF],solar_insolation_total [MJ/m^2]
21551,BKBROW,2026-03-01 EST,40.672,-73.898,24,43.5,31.9,39,NA,NA,NA,92.6,23.1,55.2,38.7,5.1,22.4,0.006,NA,NA,NA,0,NA,NA,44.4,41,42.4,NA,NA,NA,NA,NA,NA,NA
21552,BKBROW,2026-03-02 EST,40.672,-73.898,24,33.8,22.9,28.9,NA,NA,NA,69.9,26.6,41.9,22.3,-2.5,7.6,0,NA,NA,NA,0,NA,NA,42.4,37.6,40,NA,NA,NA,NA,NA,NA,NA
21553,BKBROW,2026-03-03 EST,40.672,-73.898,24,38.2,31.3,35,NA,NA,NA,96.5,62.4,81.8,37.2,21.2,29.7,0.404,NA,NA,NA,0,NA,NA,39.2,38.2,38.8,NA,NA,NA,NA,NA,NA,NA
21554,BKBROW,2026-03-04 EST,40.672,-73.898,24,47.8,38.2,42.9,NA,NA,NA,96,68.5,82,39.1,36.7,37.6,0.022,NA,NA,NA,0,NA,NA,43.3,39.2,41.2,NA,NA,NA,NA,NA,NA,NA
21555,BKBROW,2026-03-05 EST,40.672,-73.898,24,44.7,39,42,NA,NA,NA,96.7,78.7,91,42.6,35.9,39.5,1.448,NA,NA,NA,0,NA,NA,43.4,42.4,42.8,NA,NA,NA,NA,NA,NA,NA
21556,BKBROW,2026-03-06 EST,40.672,-73.898,24,43.2,37.4,39.8,NA,NA,NA,95.6,76.2,83.9,37.6,32.8,35.2,0.213,NA,NA,NA,0,NA,NA,43.5,41.5,42.5,NA,NA,NA,NA,NA,NA,NA
21557,BKBROW,2026-03-07 EST,40.672,-73.898,24,48.7,37.3,41.1,NA,NA,NA,99,83.8,92.6,48.4,33.9,39,0.002,NA,NA,NA,0,NA,NA,44.6,41.7,43,NA,NA,NA,NA,NA,NA,NA
21558,BKBROW,2026-03-08 EDT,40.672,-73.898,24,69.5,42.4,57.1,NA,NA,NA,99.3,41.8,76.2,55.1,36.9,48.4,0.007,NA,NA,NA,0,NA,NA,51.1,44.1,47.1,NA,NA,NA,NA,NA,NA,NA
21559,BKBROW,2026-03-09 EDT,40.672,-73.898,24,69.9,47.4,58,NA,NA,NA,85,21.4,51.9,44.7,28.3,38.7,0,NA,NA,NA,0,NA,NA,55.9,46.8,50.8,NA,NA,NA,NA,NA,NA,NA
21560,BKBROW,2026-03-10 EDT,40.672,-73.898,24,68.1,45.1,55.7,NA,NA,NA,89.5,44.9,66.5,49.4,41.1,43.9,0,NA,NA,NA,0,NA,NA,58.1,48.7,53.1,NA,NA,NA,NA,NA,NA,NA
21561,BKBROW,2026-03-11 EDT,40.672,-73.898,24,65.1,47.6,52.9,NA,NA,NA,91.4,58.3,74.4,53.5,40.7,44.8,0.003,NA,NA,NA,0,NA,NA,56.3,51.8,54.3,NA,NA,NA,NA,NA,NA,NA
21562,BKBROW,2026-03-12 EDT,40.672,-73.898,24,62.3,36,45,NA,NA,NA,98,47.3,79.5,60.9,19.5,38.8,0.518,NA,NA,NA,0,NA,NA,54.3,48,52,NA,NA,NA,NA,NA,NA,NA
21563,BKBROW,2026-03-13 EDT,40.672,-73.898,24,41.6,33.4,38.1,NA,NA,NA,82.9,37,53.2,36.6,14.2,22.1,0,NA,NA,NA,0,NA,NA,48,43.9,45.7,NA,NA,NA,NA,NA,NA,NA
21564,BKBROW,2026-03-14 EDT,40.672,-73.898,24,54.7,38.7,46.5,NA,NA,NA,89.7,21.4,46.4,37.1,13.2,23.8,0,NA,NA,NA,0,NA,NA,53.1,43,47.2,NA,NA,NA,NA,NA,NA,NA
21565,BKBROW,2026-03-15 EDT,40.672,-73.898,24,46,37,41,NA,NA,NA,80.8,40,56.1,40.4,16.9,26,0,NA,NA,NA,0,NA,NA,49.5,45.9,47.2,NA,NA,NA,NA,NA,NA,NA
21566,BKBROW,2026-03-16 EDT,40.672,-73.898,24,53.3,46,49.5,NA,NA,NA,99.8,81.1,97,53.1,40.5,48.7,0.619,NA,NA,NA,0,NA,NA,49.5,46.6,48,NA,NA,NA,NA,NA,NA,NA
21567,BKBROW,2026-03-17 EDT,40.672,-73.898,24,50.8,33.3,39.9,NA,NA,NA,99.7,25,45.1,50.7,8.2,18.7,0.016,NA,NA,NA,0,NA,NA,53.8,45.9,49.6,NA,NA,NA,NA,NA,NA,NA
21568,BKBROW,2026-03-18 EDT,40.672,-73.898,24,37.5,27.1,31.7,NA,NA,NA,55.9,24.6,40,18.7,3.2,9.6,0,NA,NA,NA,0,NA,NA,49.3,43.5,46.1,NA,NA,NA,NA,NA,NA,NA
21569,BKBROW,2026-03-19 EDT,40.672,-73.898,24,40.3,32.7,36.7,NA,NA,NA,82.5,46.5,59.3,33.9,18.6,23.6,0,NA,NA,NA,0,NA,NA,44.6,42.1,43.3,NA,NA,NA,NA,NA,NA,NA
21570,BKBROW,2026-03-20 EDT,40.672,-73.898,24,53.5,38.7,44.7,NA,NA,NA,84,52.1,65.7,44.6,25.8,33.8,0.027,NA,NA,NA,0,NA,NA,50.4,42.1,45.7,NA,NA,NA,NA,NA,NA,NA
21571,BKBROW,2026-03-21 EDT,40.672,-73.898,24,61.9,47.5,54,NA,NA,NA,94.9,32.1,61.3,49.3,27.6,39.3,0.015,NA,NA,NA,0,NA,NA,57.7,47.3,51.6,NA,NA,NA,NA,NA,NA,NA
21572,BKBROW,2026-03-22 EDT,40.672,-73.898,24,57.7,43.6,49.5,NA,NA,NA,92.7,43.6,75.3,50.1,26.5,41.5,0.058,NA,NA,NA,0,NA,NA,54.8,49.8,52.3,NA,NA,NA,NA,NA,NA,NA
21573,BKBROW,2026-03-23 EDT,40.672,-73.898,24,52.6,36.6,44.1,NA,NA,NA,94.9,52,81.5,50.6,20.7,38.6,0.423,NA,NA,NA,0,NA,NA,53.4,48.7,51.3,NA,NA,NA,NA,NA,NA,NA
21574,BKBROW,2026-03-24 EDT,40.672,-73.898,24,50.4,34.2,40.6,NA,NA,NA,61.4,22.9,45,27.5,11.7,19.8,0,NA,NA,NA,0,NA,NA,54.9,44.8,49.2,NA,NA,NA,NA,NA,NA,NA
21575,BKBROW,2026-03-25 EDT,40.672,-73.898,24,49.3,38.8,43.7,NA,NA,NA,83.1,26.6,57,38.3,15.6,28.8,0,NA,NA,NA,0,NA,NA,52.7,46,49.2,NA,NA,NA,NA,NA,NA,NA
21576,BKBROW,2026-03-26 EDT,40.672,-73.898,24,73.1,42.6,55.9,NA,NA,NA,87.9,32.3,65.2,52.1,38.2,43.1,0,NA,NA,NA,0,NA,NA,57.2,48.2,52,NA,NA,NA,NA,NA,NA,NA
21577,BKBROW,2026-03-27 EDT,40.672,-73.898,24,65.3,43.8,54.4,NA,NA,NA,89.1,32.2,52.9,58.2,16.5,36.6,0.015,NA,NA,NA,0,NA,NA,56.8,53.1,55.1,NA,NA,NA,NA,NA,NA,NA
21578,BKBROW,2026-03-28 EDT,40.672,-73.898,24,46.9,33.4,40.9,NA,NA,NA,47.5,16.8,30.3,20.8,2.9,10.8,0,NA,NA,NA,0,NA,NA,57.2,48.6,52.6,NA,NA,NA,NA,NA,NA,NA
21579,BKBROW,2026-03-29 EDT,40.672,-73.898,24,50.7,36.2,43.1,NA,NA,NA,67.9,30.2,48.1,35.2,12.8,24.2,0,NA,NA,NA,0,NA,NA,55.6,47.5,51.5,NA,NA,NA,NA,NA,NA,NA
